Measurement
;BFO_BT_-TEMPLATE_5 nov nod za pec
Graph
;Keysiht MC

Series
;R positive (1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R positive (1V) [Ohm] Y-expression: $N12.DF3
;Assigned to Axis: Resistance [Ohm]

;R negative (1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R negative (1V) [Ohm] Y-expression: $N13.DF3
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for R positive (1V) [Ohm];Y data for R positive (1V) [Ohm];X data for R negative (1V) [Ohm];Y data for R negative (1V) [Ohm];
;77;92.8087999974377;16422.7073489973;92.8087999974377;16044.8743044547;
;78;94.0109666646458;15514.6279669787;94.0109666646458;15157.6471087546;
;79;95.2051000006031;14677.4986606782;95.2051000006031;14339.9808704655;
;80;96.400433331728;13899.6031663296;96.400433331728;13580.4430755358;
;81;97.6065500022378;13173.0957960699;97.6065500022378;12869.5656650284;
;82;98.8039666658733;12501.2032408119;98.8039666658733;12215.142868311;
;83;100.00923333806;11874.9896093841;100.00923333806;11603.8896238019;
;84;101.211599997478;11295.0318802275;101.211599997478;11037.6494221791;
;85;102.422533328645;10752.7922313227;102.422533328645;10508.5618507679;
;86;103.613216662779;10257.462303826;103.613216662779;10024.9119060866;
;87;104.816033336101;9791.30806000897;104.816033336101;9569.99156883743;
;88;106.019516664091;9356.86522558466;106.019516664091;9145.95108745358;
;89;107.22846666933;8949.82726833372;107.22846666933;8748.43184359204;
;90;108.433566667372;8570.90452183781;108.433566667372;8378.72507643492;
;91;109.637583335862;8217.52106972402;109.637583335862;8033.43838392927;
;92;110.843750004424;7885.81342165444;110.843750004424;7709.92189849117;
;93;112.048483336112;7575.84366489013;112.048483336112;7407.41838136057;
;94;113.253499997081;7285.1570752717;113.253499997081;7123.841574312;
;95;114.455866666976;7012.72599386106;114.455866666976;6857.89683391477;
;96;115.663683334133;6755.84380489123;115.663683334133;6607.05779127379;
;97;116.870383332716;6513.90686546242;116.870383332716;6371.1230123689;
;98;118.063699998893;6288.63185154301;118.063699998893;6151.10938333283;
;99;119.270699996268;6073.47446468396;119.270699996268;5941.28701347543;
;100;120.474966665497;5871.05289114129;120.474966665497;5743.79899460542;
;101;121.680799996248;5679.63023335329;121.680799996248;5556.87994527585;
;102;122.882799999788;5498.96811863254;122.882799999788;5380.74125091473;
;103;124.074583332986;5329.60971268074;124.074583332986;5215.37408835261;
;104;125.279616663465;5167.0454110953;125.279616663465;5056.76471227767;
;105;126.481283329194;5013.06153182116;126.481283329194;4906.56429610919;
;106;127.679449995048;4867.29088049779;127.679449995048;4764.27328633854;
;107;128.884466666495;4727.41712837774;128.884466666495;4628.08693398497;
;108;130.081816662569;4595.46152220068;130.081816662569;4499.1136746061;
;109;131.276183329755;4469.31369218943;131.276183329755;4375.96544737683;
;110;132.476149998838;4348.14747176965;132.476149998838;4257.6925860799;
;111;133.678766669473;4231.76532322224;133.678766669473;4144.01273040711;
;112;134.880966665223;4120.19430836358;134.880966665223;4035.17054648315;
;113;136.072183329379;4013.88805266221;136.072183329379;3931.51304279452;
;114;137.276400000555;3910.29776917512;137.276400000555;3830.28761629711;
;115;138.483083329629;3809.90117116362;138.483083329629;3732.08134444498;
;116;139.67806666391;3713.31706900457;139.67806666391;3637.77906312638;
;117;140.870333329076;3619.49023099587;140.870333329076;3546.04899221288;
;118;142.068783334689;3527.41151488215;142.068783334689;3456.09378456094;
;119;143.274216670543;3436.66231356107;143.274216670543;3367.36618086797;
;120;144.472383336397;3348.19933839581;144.472383336397;3280.83989501312;
;121;145.672883335501;3260.73842682414;145.672883335501;3195.2250556768;
;122;146.876350004459;3174.30086023553;146.876350004459;3110.52633216066;
;123;148.079066671198;3088.82217033001;148.079066671198;3026.89089874445;
;124;149.278833337594;3004.51879626959;149.278833337594;2944.42399705558;
;125;150.485249996418;2920.85931681101;150.485249996418;2862.49982109376;
;126;151.680833328282;2838.94924810429;151.680833328282;2782.30675488434;
;127;152.88221666473;2757.96638590569;152.88221666473;2703.19219966859;
;128;154.087183338124;2678.46620311345;154.087183338124;2625.49884478051;
;129;155.294316670625;2600.84787640771;155.294316670625;2549.61551797989;
;130;156.494833328761;2525.89037635767;156.494833328761;2476.42443933751;
;131;157.695200003218;2453.53615898914;157.695200003218;2405.78929135071;
;132;158.896599998698;2383.83568697377;158.896599998698;2337.76495643575;
;133;160.10016666376;2317.04067564906;160.10016666376;2272.52067993819;
;134;161.303433330031;2253.0184815106;161.303433330031;2210.16454675051;
;135;162.510133328615;2192.04026339556;162.510133328615;2150.75502255067;
;136;163.71123333578;2134.30771594926;163.71123333578;2094.44699268829;
;137;164.90514999954;2079.72414538936;164.90514999954;2041.19957216457;
;138;166.098500004737;2027.71069434897;166.098500004737;1990.54094940841;
;139;167.302716665436;1977.7659551324;167.302716665436;1941.80035962143;
;140;168.505166661926;1930.07343929437;168.505166661926;1895.3285836399;
;141;169.70650000032;1884.57718568551;169.70650000032;1850.94694445678;
;142;170.917700001737;1840.71552293808;170.917700001737;1808.05016254371;
;143;172.1150333283;1798.88792748323;172.1150333283;1767.31527137126;
;144;173.308466670569;1758.90356987069;173.308466670569;1728.30672605129;
;145;174.511199996341;1720.15488274564;174.511199996341;1690.4398862672;
;146;175.71418333333;1682.76795134781;175.71418333333;1653.96695704813;
;147;176.918150003767;1646.69771240754;176.918150003767;1618.72541560775;
;148;178.12271666131;1611.91787600805;178.12271666131;1584.7107110597;
;149;179.325633330736;1578.33015825916;179.325633330736;1551.92267700454;
;150;180.528116666246;1545.99409739454;180.528116666246;1520.34834221217;
;151;181.726633328944;1514.95411203995;181.726633328944;1489.97544520466;
;152;182.929233330069;1484.84272545852;182.929233330069;1460.5875067187;
;153;184.132366671693;1455.72485635635;184.132366671693;1432.16411455021;
;154;185.328166665277;1427.8248801341;185.328166665277;1404.85546144585;
;155;186.525250001578;1400.81331220907;186.525250001578;1378.50605784487;
;156;187.72879999713;1374.64791830193;187.72879999713;1352.92915927629;
;157;188.933383334661;1349.37834139812;188.933383334661;1328.20292815618;
;158;190.138500002213;1324.92447930468;190.138500002213;1304.28431311171;
;159;191.342983333161;1301.30729330686;191.342983333161;1281.21192398313;
;160;192.547333328985;1278.46992719114;192.547333328985;1258.88140833581;
;161;193.750866665505;1256.40767916374;193.750866665505;1237.3297434273;
;162;194.955466662068;1235.07717997298;194.955466662068;1216.44586146871;
;163;196.164016661933;1214.32908318154;196.164016661933;1196.17654130338;
;164;197.367799999192;1194.29651755078;197.367799999192;1176.59516890024;
;165;198.576349999057;1174.89346653492;198.576349999057;1157.58828057625;
;166;199.773766662693;1156.19099812813;199.773766662693;1139.27526143519;
;167;200.977333338233;1138.01505138707;200.977333338233;1121.51125885153;
;168;202.180566665484;1120.50341977644;202.180566665484;1104.36832892506;
;169;203.384916661307;1103.53351431283;203.384916661307;1087.75223614666;
;170;204.583983334014;1087.15740952132;204.583983334014;1071.7114266944;
;171;205.786516667577;1071.26367334171;205.786516667577;1056.15357317877;
;172;206.988516671117;1055.91714851686;206.988516671117;1041.14392565399;
;173;208.190266663441;1041.09623268917;208.190266663441;1026.64134284688;
;174;209.38879999565;1026.83531409865;209.38879999565;1012.69104416548;
;175;210.591500003356;1013.01829814952;210.591500003356;999.137744126818;
;176;211.79563333746;999.651121758506;211.79563333746;986.034789279435;
;177;212.998666662024;986.752843081629;212.998666662024;973.407481025855;
;178;214.196400004439;974.419538281046;214.196400004439;961.317543372244;
;179;215.399783336325;962.466686621809;215.399783336325;949.626132191756;
;180;216.606033331482;951.001547279517;216.606033331482;938.389123694701;
;181;217.800833332585;940.172145519845;217.800833332585;927.773741962;
;182;219.004966666689;929.751681920793;219.004966666689;917.572616696885;
;183;220.211983333575;919.809194780635;220.211983333575;907.833971691921;
;184;221.414166670293;910.421780202332;221.414166670293;898.638921489512;
;185;222.617133337772;901.562859216452;222.617133337772;889.962381290143;
;186;223.820883336011;893.201663498778;223.820883336011;881.765011387995;
;187;225.025183333782;885.360824377171;225.025183333782;874.069334675904;
;188;226.228966671042;878.027108208939;226.228966671042;866.86812681934;
;189;227.433099994669;871.221295436369;227.433099994669;860.195814975321;
;190;228.636966669001;864.966603639433;228.636966669001;854.07234505206;
;191;229.831883335719;859.372314461517;229.831883335719;848.590279398349;
;192;231.038883333094;854.295611910589;231.038883333094;843.614178117323;
;193;232.237883338239;849.832837880789;232.237883338239;839.25356787673;
;194;233.439016663469;845.995059388853;233.439016663469;835.488894681612;
;195;234.641650003614;842.788720452881;234.641650003614;832.360858397106;
;196;235.845449999906;840.261993689633;235.845449999906;829.889981485155;
;197;237.047966663958;838.404281898348;237.047966663958;828.090828314413;
;198;238.244849997573;837.292330569711;238.244849997573;827.036826295801;
;199;239.447383331135;837.003594093433;239.447383331135;826.770839792481;
;200;240.650599999353;837.516027962985;240.650599999353;827.300930713547;
;201;241.847433334915;838.881837620998;241.847433334915;828.674113132247;
;202;243.049033333082;841.103022503711;243.049033333082;830.878088581575;
;203;244.252816670341;844.249479098071;244.252816670341;834.026270159458;
;204;245.455299995374;848.423247815098;245.455299995374;838.153413924578;
;205;246.654066669289;853.650208290651;246.654066669289;843.322488206135;
;206;247.852350000758;859.925083326741;247.852350000758;849.533945677401;
;207;249.055666665081;867.34857611721;249.055666665081;856.900231962893;
;208;250.260349998716;876.030321161476;250.260349998716;865.52135111345;
;209;251.465199996019;886.025255263876;251.465199996019;875.406845331368;
;210;252.655449996237;897.250465672992;252.655449996237;886.549187078723;
;211;253.86111666332;910.099464770505;253.86111666332;899.299176152025;
;212;255.059299998684;924.480141704316;255.059299998684;913.522322831481;
;213;256.261083330028;940.550617142287;256.261083330028;929.513158188267;
;214;257.463066664059;958.594470443657;257.463066664059;947.462269683766;
;215;258.669000001391;978.80304133681;258.669000001391;967.544681213378;
;216;259.87474999507;1001.16134716271;259.87474999507;989.795211370767;
;217;261.073049996048;1025.83988075637;261.073049996048;1014.306797377;
;218;262.275566670578;1052.98626905905;262.275566670578;1041.37052692307;
;219;263.478900004411;1082.76434067231;263.478900004411;1071.09270735819;
;220;264.681999996537;1115.30465662;264.681999996537;1103.5956249055;
;221;265.872516667005;1150.26484848136;265.872516667005;1138.58776405273;
;222;267.084283337463;1188.9546116577;267.084283337463;1177.34043505084;
;223;268.282066667452;1230.39064903107;268.282066667452;1218.82994762688;
;224;269.488133329432;1273.3403282162;269.488133329432;1263.31055584401;
;225;270.689900001744;1320.01351693841;270.689900001744;1310.9630596829;
;226;271.895116665401;1370.06758543399;271.895116665401;1361.91354300446;
;227;273.106416662922;1423.37610578531;273.106416662922;1416.02143290041;
;228;274.314500000328;1479.03614172716;274.314500000328;1472.4959837672;
;229;275.511983331526;1536.36499115822;275.511983331526;1530.75126210442;
;230;276.714900000952;1595.8609749753;276.714900000952;1591.2215489587;
;231;277.918199995765;1656.86904769795;277.918199995765;1653.39814654068;
;232;279.120983330067;1719.1080579752;279.120983330067;1716.97990103328;
;233;280.324699999765;1781.92768937437;280.324699999765;1781.30238142315;
;234;281.528916670941;1844.5045752936;281.528916670941;1845.3691384156;
;235;282.725333331618;1906.02169433892;282.725333331618;1908.36781117846;
;236;283.929916669149;1966.66502777914;283.929916669149;1970.64526808658;
;237;285.136733333347;2026.09201294268;285.136733333347;2031.84304418852;
;238;286.332833336201;2084.06275529769;286.332833336201;2091.99769043455;
;239;287.537516669836;2142.45160737432;287.537516669836;2153.56652151628;
;240;288.731466662139;2202.5509945619;288.731466662139;2217.98832894541;
;241;289.93554999819;2265.74979325033;289.93554999819;2284.93088084085;
;242;291.138600002741;2328.09899076909;291.138600002741;2350.00505251086;
;243;292.337066667387;2387.1418988759;292.337066667387;2411.50965327314;
;244;293.540283335606;2443.04647895926;293.540283335606;2469.88591596954;
;245;294.744083331898;2494.76100189602;294.744083331898;2523.97778899546;
;246;295.947133336449;2542.24576906748;295.947133336449;2573.62497651567;
;247;297.14910000097;2585.52262461573;297.14910000097;2618.95969682923;
;248;298.351416662335;2625.06464221681;298.351416662335;2660.4164615929;
