Measurement
;cikel16 BCTZ_Nitrogen-Keysight -Stable-4s SLEEP +2WR delay ONE for Luka
Graph
;For easy export

Series
;Delta T   [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Delta T   [°C] Y-expression: (TCS($N7.MV.TT2($N6.M2)))-(TCS($N8.MV.TT2($N6.M2)))
;Assigned to Axis: delta Temp  [°C]

;Thermovoltage forw [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage forw [V] Y-expression: $N9.DF1
;Assigned to Axis: Thermo voltage [V]

;Seebeck (back thermo)  [V/K] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Seebeck (back thermo)  [V/K] Y-expression: $N10.DF1/(TCS($N7.MV. TT2($N6.M2))-TCS($N8.MV. TT2($N6.M2)))
;Assigned to Axis: Seebeck [V/K]

;Thermovoltage back [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage back [V] Y-expression: $N10.DF1
;Assigned to Axis: Thermo voltage [V]

;AVG T  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;AVG T  [°C] Y-expression: (TCS($N8.MV.TT2($N6.M2))+TCS($N7.MV.TT2($N6.M2)))/2
;Assigned to Axis: Temp [°C]

;Flow [ml/min] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Flow [ml/min] Y-expression: $N11.FL
;Assigned to Axis: Flow [ml/min]

;TCC (B) [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCC (B) [°C] Y-expression: TCS($N8.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;TCT [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCT [°C] Y-expression: TCS($N7.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;2pt_fwd_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_fwd_resistance  [Ohm] Y-expression: $N1.M2
;Assigned to Axis: 2 point R [Ohm]

;2pt_rev_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_rev_resistance  [Ohm] Y-expression: $N2.M2
;Assigned to Axis: 2 point R [Ohm]

;2 point R avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2 point R avg [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: 2 point R [Ohm]

Data
;Index;X data for Delta T   [°C];Y data for Delta T   [°C];X data for Thermovoltage forw [V];Y data for Thermovoltage forw [V];X data for Seebeck (back thermo)  [V/K];Y data for Seebeck (back thermo)  [V/K];X data for Thermovoltage back [V];Y data for Thermovoltage back [V];X data for AVG T  [°C];Y data for AVG T  [°C];X data for Flow [ml/min];Y data for Flow [ml/min];X data for TCC (B) [°C];Y data for TCC (B) [°C];X data for TCT [°C];Y data for TCT [°C];X data for 2pt_fwd_resistance  [Ohm];Y data for 2pt_fwd_resistance  [Ohm];X data for 2pt_rev_resistance  [Ohm];Y data for 2pt_rev_resistance  [Ohm];X data for 2 point R avg [Ohm];Y data for 2 point R avg [Ohm];
;0;660.092716666404;0.108205688639771;660.092716666404;-0.0001883847;660.092716666404;-0.00126901461213501;660.092716666404;-0.0001373146;660.092716655927;23.0431518996075;0;199.375900268555;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1254.61325002369;103102695;
;1;661.043900004588;0.0884673885979836;661.043900004588;0.0005546192;661.043900004588;0.00322443902234164;661.043900004588;0.0002852577;661.043900025543;23.0666426357543;0.109233224065974;199.286285400391;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1255.56324998382;98235855;
;2;661.993866667617;0.0781971349186676;661.993866667617;-0.0001091276;661.993866667617;0.00628419699150242;661.993866667617;0.0004914062;661.993866583798;23.022985975885;0.168116544373333;199.351608276367;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1256.51610000059;93450975;
;3;662.943483333802;0.0935780217822106;662.943483333802;0.0005491722;662.943483333802;0.00275182564341142;662.943483333802;0.0002575104;662.943483218551;23.0202247600165;0.226216659648344;199.370742797852;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1257.46618335019;88600670;
;4;663.893033332424;0.0833059795825157;663.893033332424;0.0002649668;663.893033332424;-0.000369562907180093;663.893033332424;-3.07868E-5;663.893033332424;23.006816438108;0.28429992729798;199.338073730469;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1258.41928334674;84570155;
;5;664.845250002109;0.15103857538082;664.845250002109;-1.972401E-5;664.845250002109;-0.000529426603755919;664.845250002109;-7.996384E-5;664.845249897335;23.0150190123864;0.343183247605339;199.32373046875;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1259.37096667592;80100245;
;6;665.795899999794;0.0868652013583287;665.795899999794;0.0003102419;665.795899999794;0.000217666795268266;665.795899999794;1.890767E-5;665.795899874065;23.0282270980858;0.400999970734119;199.282028198242;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1260.32056660973;76515355;
;7;666.747750003124;0.0668895621672867;666.747750003124;-2.165064E-5;666.747750003124;0.00287633965249805;666.747750003124;0.0001923971;666.747749961214;23.0362067675318;0.459116640267894;199.271713256836;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1261.27228335128;72683665;
;8;667.69764999859;0.0394072705354454;667.69764999859;0.0002993592;667.69764999859;-0.00613077730878855;667.69764999859;-0.0002415972;667.697649988113;22.9810869870466;0.515866609057412;199.285568237305;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1262.22161659389;68934985;
;9;668.648783338722;0.0392998409843663;668.648783338722;0.0001283456;668.648783338722;0.00228706497911163;668.648783338722;8.988129E-5;668.648783233948;23.0018805860431;0.572349897120148;199.332931518555;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1263.17381659406;65586430;
;10;669.598950004438;0.154691332722695;669.598950004438;5.642773E-5;669.598950004438;0.00261225818465467;669.598950004438;0.0004040937;669.598949952051;22.9909921794273;0.630666579818353;199.287399291992;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1264.12339997361;62566715;
;11;670.549133339664;0.0360885811611062;670.549133339664;6.637669E-5;670.549133339664;0.00229049653215755;670.549133339664;8.266077E-5;670.54913323489;23.0265813090499;0.688999973936006;199.241027832031;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1265.07543321582;59397215;
;12;671.501416666433;0.112672797599515;671.501416666433;0.0003722311;671.501416666433;-0.00354749068555763;671.501416666433;-0.0003997057;671.501416614046;22.9897806855855;0.747616613516584;199.248107910156;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1266.02604993735;56689305;
;13;672.451533334097;0.0427915183579657;672.451533334097;0.0003261266;672.451533334097;0.00287298522505254;672.451533334097;0.0001229394;672.451533218846;23.0005604550614;0.805399924283847;199.244445800781;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1266.97774996748;53987285;
;14;673.399183333386;0.0684789406352522;673.399183333386;0.0001994688;673.399183333386;0.0184584777199269;673.399183333386;0.001264017;673.399183249567;23.0143111656604;0.863999999128282;199.281555175781;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1267.9276165925;51249600;
;15;674.349550001789;0.124776959272111;674.349550001789;0.0001214535;674.349550001789;-0.000151164206196647;674.349550001789;-1.886181E-5;674.349549991311;23.0079170862052;0.922083266777918;199.200454711914;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1268.87753333081;48744335;
;16;675.299183337484;0.120148635828727;675.299183337484;0.0005549346;675.299183337484;0.000992714558740603;675.299183337484;0.0001192733;675.299183337484;22.9911263426731;0.980966597562656;199.2373046875;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1269.83271657606;46520290;
;17;676.250633335439;0.147592601163037;676.250633335439;-0.0002859267;676.250633335439;0.00152870332402886;676.250633335439;0.0002256253;676.250633241143;22.9891224923308;1.03903330047615;199.259826660156;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1270.78258334775;44258410;
;18;677.200250001624;0.135910258063561;677.200250001624;0.0001876197;677.200250001624;0.00259283519155116;677.200250001624;0.0003523929;677.200249875896;22.9890373846209;1.09764994005673;199.224502563477;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1271.73058330198;42039905;
;19;678.150383338798;0.0478049846548352;678.150383338798;-0.000199116;678.150383338798;0.00657289197494218;678.150383338798;0.000314217;678.150383328321;22.9931903306761;1.15441660978831;199.224395751953;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1272.68183332868;40050220;
;20;679.099666667171;0.0458010104218616;679.099666667171;-0.0001118932;679.099666667171;-0.000864419139126731;679.099666667171;-3.959127E-5;679.099666614784;23.0011368819782;1.21221663197502;199.172592163086;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1273.63148323959;38158235;
;21;680.049266674323;-0.000745703180822233;680.049266674323;0.0001339295;680.049266674323;0.434542064904035;680.049266674323;-0.0003240394;680.049266695278;23.0043615752;1.27029988914728;199.181228637695;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1274.58291657851;36317465;
;22;681.000799998874;0.0939431209452302;681.000799998874;0.0003283258;681.000799998874;0.00488885823015995;681.000799998874;0.0004592746;681.000799967442;23.026786897038;1.32678331341594;199.201293945313;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1275.53271667217;34590740;
;23;681.950650006765;0.0101288881218551;681.950650006765;0.0006411634;681.950650006765;0.00837797288104098;681.950650006765;8.485955E-5;681.950649891514;23.0015816052907;1.38353328220546;199.172958374023;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1276.48226663936;32879705;
;24;682.900300001493;-0.0152353338244424;682.900300001493;0.0001283868;682.900300001493;-0.00318747265794009;682.900300001493;4.856221E-5;682.900299938628;23.0081897286452;1.44000000553206;199.149383544922;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1277.4327166134;31390335;
;25;683.850183337927;0.00392190584539165;683.850183337927;0.0003022129;683.850183337927;0.0657620070872059;683.850183337927;0.0002579124;683.850183264585;23.0257154317322;1.49861664511263;199.151062011719;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1278.38184998953;29861265;
;26;684.800300005591;0.0325255502318385;684.800300005591;-5.697256E-5;684.800300005591;0.00799969864138692;684.800300005591;0.0002601946;684.800300016068;23.0048239622939;1.5569833049085;199.161697387695;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1279.33176658116;28518930;
;27;685.751533341827;0.0324165044208584;685.751533341827;0.0002842747;685.751533341827;0.00331075178886169;685.751533341827;0.000107323;685.751533352304;23.0422662171975;1.61481658229604;199.112869262695;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1280.28369989013;27115750;
;28;686.701416667784;0.110978052188866;686.701416667784;0.0003807387;686.701416667784;-0.000272602639921222;686.701416667784;-3.025291E-5;686.701416678261;23.0098869224097;1.67130000656471;199.16960144043;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1281.23280000058;25898435;
;29;687.650783333229;0.0546580378308548;687.650783333229;0.0002692663;687.650783333229;0.00286412220805388;687.650783333229;0.0001565473;687.650783333229;23.0172683591994;1.72804997535422;199.100128173828;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1282.18268333701;24650480;
;30;688.602516670944;0.0616216627545647;688.602516670944;7.711525E-5;688.602516670944;0.00566507920096883;688.602516670944;0.0003490916;688.602516629035;23.0124642118612;1.78638322278857;199.139144897461;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1283.13630000455;23499435;
;31;689.552150006639;-0.00575595738224166;689.552150006639;7.385772E-5;689.552150006639;0.0546662143418193;689.552150006639;-0.0003146564;689.552149975207;23.0280465105948;1.8447333178483;199.174346923828;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1284.08593335073;22430885;
;32;690.501849999418;0.0113965769786972;690.501849999418;0.0001208655;690.501849999418;-0.0146995365637543;690.501849999418;-0.0001675244;690.501849988941;23.0201031081585;1.90306656528264;199.15087890625;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1285.03741665627;21373345;
;33;691.45170000731;0.101215401627897;691.45170000731;-5.417691E-5;691.45170000731;-0.0095800706651817;691.45170000731;-0.0009696507;691.451699913014;23.0097198002524;1.96141666034237;199.099258422852;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1285.98751656013;20416150;
;34;692.418866670923;0.0560112819966001;692.418866670923;0.0003088684;692.418866670923;0.00169696312263964;692.418866670923;9.504908E-5;692.418866691878;23.0207993657849;2.02005000086501;199.096405029297;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1286.93684995989;19464910;
;35;693.368483337108;0.0552379416007121;693.368483337108;-1.103402E-5;693.368483337108;-0.0055927047794992;693.368483337108;-0.0003089295;693.368483337108;23.0064342867518;2.07810000283644;199.132064819336;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1287.88861665758;18563020;
;36;694.318150001345;0.0699821808734029;694.318150001345;6.28949E-5;694.318150001345;0.00291978182802899;694.318150001345;0.0002043327;694.318149938481;23.038680865899;2.13671664241701;199.070404052734;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1288.84034995339;17707740;
;37;695.269866669551;0.053543663739287;695.269866669551;7.961492E-5;695.269866669551;-0.00192232643065248;695.269866669551;-0.0001029284;695.269866680028;23.0325996789884;2.19344991026446;199.129867553711;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1289.79193334933;16891895;
;38;696.217633334454;0.0154971057480786;696.217633334454;3.940821E-5;696.217633334454;0.00484046835708664;696.217633334454;7.501325E-5;696.217633344932;23.0026248775501;2.25128333433531;199.099319458008;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1290.74316667509;16101555;
;39;697.17121667345;0.0471547246872852;697.17121667345;0.0002686432;697.17121667345;0.0055878854504488;697.17121667345;0.0002634952;697.171216610586;22.992416084604;2.30963328271173;199.099853515625;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1291.69454991119;15367970;
;40;698.122550005792;0.0156013622700648;698.122550005792;-8.748952E-6;698.122550005792;0.00665063718179842;698.122550005792;0.000103759;698.122550016269;23.0347152460969;2.36769998562522;199.070404052734;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1292.64496660908;14662890;
;41;699.070349999238;0.0327912528014167;699.070349999238;0.0002910265;699.070349999238;0.00393678767876849;699.070349999238;0.0001290922;699.070349957328;22.9849623999163;2.42604994447902;199.056762695313;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1293.59433326405;13997435;
;42;700.018383334391;0.0456118793344444;700.018383334391;0.0002722647;700.018383334391;0.00627553620189999;700.018383334391;0.000286239;700.018383313436;23.0059750941;2.48519995599054;199.045974731445;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1294.5441332215;13348690;
;43;700.969566672575;0.0399252600213877;700.969566672575;0.000180361;700.969566672575;0.00609686949739593;700.969566672575;0.0002434191;700.969566672575;23.0241149309056;2.54329992458224;199.093078613281;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1295.49379996955;12750000;
;44;701.91788333701;0.0362059708797915;701.91788333701;0.0001527764;701.91788333701;0.00227970050227459;701.91788333701;8.253877E-5;701.917883284623;23.0124080172567;2.60108323534951;199.072357177734;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1296.44345001667;12173555;
;45;702.865550005809;0.0153825625731976;702.865550005809;-0.0002345857;702.865550005809;0.0945759845329584;702.865550005809;0.001454821;702.865550016286;22.9914200472558;2.65941662946716;199.041168212891;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1297.3933333531;11631430;
;46;703.816000000807;0.0692289769847711;703.816000000807;0.0001792314;703.816000000807;0.00234915070369702;703.816000000807;0.0001626293;703.815999990329;23.0295477817818;2.71778328926302;199.0771484375;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1298.34353333688;11099737.5;
;47;704.765316668199;0.0718550923928376;704.765316668199;0.000481314;704.765316668199;0.000666077078272196;704.765316668199;4.786103E-5;704.765316678677;23.0129864968073;2.7761166729033;198.988983154297;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1299.29551661247;10605430;
;48;705.718750002561;0.0584241313915079;705.718750002561;-0.0009340487;705.718750002561;0.00253034656192574;705.718750002561;0.0001478333;705.71874988731;23.0113570573862;2.83471661154181;199.060760498047;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1300.24564992869;10135380;
;49;706.666783337714;0.101307304107074;706.666783337714;-8.954576E-6;706.666783337714;0.00108475100555288;706.666783337714;0.0001098932;706.666783253895;22.9868851907906;2.89308327133767;199.024536132813;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1301.1960332247;10260122.5;
;50;707.616633335128;0.0875135061029653;707.616633335128;0.0003829721;707.616633335128;-0.00156363178774943;707.616633335128;-0.0001368389;707.616633314174;23.0004960805056;2.95111656188965;198.933242797852;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1302.14561659377;9810064;
;51;708.565950002521;0.0335945901051744;708.565950002521;0.0005469317;708.565950002521;-0.0132578340323729;708.565950002521;-0.0004453915;708.565950002521;23.0088725867856;3.00949992262758;198.962936401367;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1303.09524993994;9368397.5;
;52;709.520066671539;0.042878181394439;709.520066671539;6.881874E-5;709.520066671539;-0.000728108072327177;709.520066671539;-3.121995E-5;709.520066640107;22.9841246749732;3.06785001768731;199.01741027832;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1304.04541665805;8940262.5;
;53;710.470983339474;0.0754620996708724;710.470983339474;0.0001113907;710.470983339474;0.00229965374349348;710.470983339474;0.0001735367;710.470983318519;22.9735907694766;3.12673334847204;199.006591796875;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1304.99879991054;8555561;
;54;711.418716665357;0.0138075978744503;711.418716665357;0.0001111679;711.418716665357;0.0039827695229855;711.418716665357;5.499248E-5;711.418716581538;23.0262254215238;3.18454992491752;198.995086669922;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1305.95009990386;8171831.5;
;55;712.366799998563;0.00596585254976745;712.366799998563;0.0003240632;712.366799998563;0.00654645579557986;712.366799998563;3.905519E-5;712.366799904266;22.9863453520252;3.24263332877308;198.986129760742;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1306.89801662578;7802535;
;56;713.316950005246;0.117384535675217;713.316950005246;0.0002244888;713.316950005246;0.00168567178684828;713.316950005246;0.0001978718;713.316949921427;22.9831129590763;3.30149995861575;199.015121459961;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1307.85138331354;7457888.5;
;57;714.266583340941;0.0319910185383776;714.266583340941;0.0002000007;714.266583340941;-0.001846903684205;714.266583340941;-5.908433E-5;714.266583267599;23.0092302850284;3.35931667126715;198.973205566406;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1308.80464992137;7136660;
;58;715.218233341584;0.1154889754329;715.218233341584;-0.000132574;715.218233341584;0.00145008040267273;715.218233341584;0.0001674683;715.218233331107;22.9778818183449;3.41764992917888;198.957290649414;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1309.75451654638;6824912;
;59;716.167583337519;0.0565653466707623;716.167583337519;-0.0002516065;716.167583337519;-0.00814787722742315;716.167583337519;-0.0004608875;716.167583285132;22.9759786156768;3.47443329985254;198.965728759766;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1310.70441658376;6518428;
;60;717.117433334934;0.0943216685448398;717.117433334934;0.0001027603;717.117433334934;-0.00334197014178292;717.117433334934;-0.0003152202;717.117433345411;22.9901542438818;3.53251656750217;198.955459594727;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1311.65398325189;6242558.5;
;61;718.066849998431;0.113942118539022;718.066849998431;-0.0001112084;718.066849998431;0.00246080469272629;718.066849998431;0.0002803893;718.066849977476;22.9894746388226;3.59086666256189;198.965408325195;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1312.60543330223;5971164.5;
;62;719.014833335532;0.0362331183059865;719.014833335532;-0.0003044131;719.014833335532;-0.0106686677292175;719.014833335532;-0.0003865591;719.014833220281;22.9613504638703;3.64919990999624;198.898773193359;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1313.55881669093;5713681.5;
;63;719.963333333144;0.0947861997399428;719.963333333144;0.0007123831;719.963333333144;4.63856343229596E-5;719.963333333144;4.396718E-6;719.963333280757;22.9811767321599;3.70673324097879;198.971725463867;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1314.50851656846;5466165.5;
;64;720.914783341577;0.0472448970588459;720.914783341577;0.000527324;720.914783341577;-0.00224934768865376;720.914783341577;-0.0001062702;720.9147833311;23.0250644438814;3.76429997384548;198.950820922852;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1315.45890000067;5236250;
;65;721.862183340127;0.0306092303887979;721.862183340127;7.58645E-5;721.862183340127;0.00621951606041266;721.862183340127;0.0001903746;721.862183235353;22.9841388363361;3.82234997581691;198.938232421875;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1316.41014989116;5016536;
;66;722.812750000739;0.0136616642284615;722.812750000739;-0.000480836;722.812750000739;0.078992938338489;722.812750000739;0.001079175;722.812749990262;23.0262136999966;3.87938333675265;198.889541625977;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1317.36023324076;4802973.5;
;67;723.764183339663;0.0333689825241343;723.764183339663;0.0003931357;723.764183339663;0.00805783633964654;723.764183339663;0.0002688818;723.764183329185;23.0579412951567;3.93799997633323;198.883071899414;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1318.31116660964;4603865.5;
;68;724.715366667369;0.0367332808419398;724.715366667369;-0.0006205729;724.715366667369;0.0143417518916119;724.715366667369;0.0005268196;724.715366552118;22.9909731615328;3.99556656251662;198.888442993164;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1319.26123324782;4409346;
;69;725.663033336168;0.128693787584503;725.663033336168;0.0006718431;725.663033336168;-0.00021810353496333;725.663033336168;-2.806857E-5;725.663033283781;22.9744229994685;4.05204998678528;198.916305541992;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1320.21065001609;4225188;
;70;726.611083340831;0.0829498398652895;726.611083340831;0.0004358463;726.611083340831;0.00397825240574198;726.611083340831;0.0003299954;726.611083351308;22.9743649615075;4.10881665651686;198.961120605469;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1321.16054990678;4049562.5;
;71;727.559100006474;0.0936098341475891;727.559100006474;0.0004367285;727.559100006474;0.00112322493632693;727.559100006474;0.0001051449;727.559100006474;23.0186555871286;4.1668999241665;198.888656616211;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1322.11064995732;3882724.5;
;72;728.507083333097;0.0671853579609483;728.507083333097;0.0005974751;728.507083333097;0.00265910319483365;728.507083333097;0.0001786528;728.507083249278;22.9841910849616;4.22603323473595;198.862991333008;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1323.06374995387;3721567.5;
;73;729.456699999282;0.0783141002299388;729.456699999282;0.000121814;729.456699999282;-0.00162982782953822;729.456699999282;-0.0001276385;729.456699894508;22.9741236243967;4.28358326666057;198.844650268555;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1324.01526667178;3567498;
;74;730.40465000784;0.0574957966752869;730.40465000784;-4.631148E-5;730.40465000784;0.00366565579028823;730.40465000784;0.0002107598;730.404650018318;22.9885532235835;4.34219990624115;198.892684936523;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1324.96518326341;3420344;
;75;731.355900003109;0.0917816289794189;731.355900003109;0.0001390671;731.355900003109;0.00186157951106221;731.355900003109;0.0001708588;731.355899908813;23.0000473485775;4.40051659941673;198.846527099609;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1325.91479990864;3281919;
;76;732.305783339543;0.0620695270934668;732.305783339543;-0.0002512227;732.305783339543;-0.000460150758954409;732.305783339543;-2.856134E-5;732.30578323477;22.9832106678848;4.45888324873522;198.844268798828;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1326.86421667691;3147294;
;77;733.255633336958;0.121973267279706;733.255633336958;1.633749E-5;733.255633336958;-0.00238909973061354;733.255633336958;-0.0002914063;733.255633305525;22.9928894951157;4.51724990853108;198.867813110352;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1327.81439995975;3016829.5;
;78;734.203566665528;0.0985452843135093;734.203566665528;-4.332524E-5;734.203566665528;0.00247740114304518;734.203566665528;0.0002441362;734.203566581709;22.9710175593188;4.57588324905373;198.889801025391;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1328.76586656435;2896075.5;
;79;735.151583341649;0.0432463547663957;735.151583341649;0.0001524083;735.151583341649;0.00262314362939438;735.151583341649;0.0001134414;735.151583236875;22.9825242866963;4.63394995196722;198.845916748047;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1329.71718326909;2778501;
;80;736.100950007094;-0.0178573068194581;736.100950007094;-4.056859E-5;736.100950007094;0.000990964661071833;736.100950007094;-1.769596E-5;736.100949891843;23.012904244692;4.69203321961686;198.796020507813;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1330.66701662843;2667449;
;81;737.049200003967;0.00578845247849458;737.049200003967;-0.0001826508;737.049200003967;0.0505714439373149;737.049200003967;0.0002927304;737.049199972535;22.9863489116285;4.74878333508968;198.802017211914;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1331.61853334634;2560285;
;82;737.996916670818;0.0403827523777309;737.996916670818;0.0004891345;737.996916670818;0.00225646927548825;737.996916670818;9.112244E-5;737.996916681295;22.9787201408795;4.80953333666548;198.873489379883;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1332.56816654583;2457980;
;83;738.944866668899;0.0343622421037431;738.944866668899;-0.0001920845;738.944866668899;-0.00274750494205138;738.944866668899;-9.441043E-5;738.944866658421;22.9947482553674;4.8670832219068;198.790145874023;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1333.51656667306;2360607;
;84;739.89261667477;0.035274496772292;739.89261667477;0.0003772909;739.89261667477;0.00341636057285048;739.89261667477;0.0001205104;739.89261663286;22.9903960895468;4.92543331696652;198.771286010742;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1334.46751661715;2267556;
;85;740.84081667359;0.0662173177291834;740.84081667359;-0.0003208908;740.84081667359;0.00595673025617228;740.84081667359;0.0003944387;740.840816600248;22.999314223609;4.98381667770445;198.840301513672;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1335.42086659349;2178301.5;
;86;741.790400000755;0.0458967139357078;741.790400000755;0.0001436778;741.790400000755;0.006911366256947;741.790400000755;0.000317209;741.790399969323;22.9949790971111;5.0421499251388;198.768783569336;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1336.37116665719;2093247.5;
;87;742.738400007365;0.0286914684795185;742.738400007365;-6.317257E-5;742.738400007365;0.00357356055418327;742.738400007365;0.0001025307;742.738399923546;22.9727638107906;5.10101654450409;198.802383422852;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1337.32108324883;2010401;
;88;743.688100000145;0.0414311902519025;743.688100000145;0.0002047743;743.688100000145;0.0122471209954365;743.688100000145;0.0005074128;743.688099937281;22.9876606456044;5.15856657642871;198.801849365234;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;1338.27051658183;1933500.5;
