Measurement
;BCTZ_16cikel za lukata loceno
Graph
;Temp

Series
;Furnace temp  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Furnace temp  [°C] Y-expression: $N15.ET
;Assigned to Axis: Temperature [°C]

;Furnace cooling  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Furnace cooling  [°C] Y-expression: $N16.ET
;Assigned to Axis: Temperature [°C]

;Average (TCT+TCC)/2 X-expression: $N11.TM
;Assigned to Axis: time [min]
;Average (TCT+TCC)/2 Y-expression: (TCS($N8.MV.TT2($N6.M2))+TCS($N7.MV.TT2($N6.M2)))/2
;Assigned to Axis: Temperature [°C]

;TCT  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCT  [°C] Y-expression: TCS($N7.MV.TT2($N6.M2))
;Assigned to Axis: Temperature [°C]

;TCC (B)  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCC (B)  [°C] Y-expression: TCS($N8.MV.TT2($N6.M2))
;Assigned to Axis: Temperature [°C]

Data
;Index;X data for Furnace temp  [°C];Y data for Furnace temp  [°C];X data for Furnace cooling  [°C];Y data for Furnace cooling  [°C];X data for Average (TCT+TCC)/2;Y data for Average (TCT+TCC)/2;X data for TCT  [°C];Y data for TCT  [°C];X data for TCC (B)  [°C];Y data for TCC (B)  [°C];
;28;1.67130000656471;22.6974239349365;1.67130000656471;0;686.701416667784;23.0098869224097;686.701416667784;23.0653759485042;686.701416667784;22.9543978963153;
;29;1.72805000678636;22.7014217376709;1.72805000678636;0;687.650783333229;23.0172683591994;687.650783333229;23.0445973781148;687.650783333229;22.989939340284;
;30;1.78638333803974;22.7054672241211;1.78638333803974;0;688.602516670944;23.0124642118612;688.602516670944;23.0432750432385;688.602516670944;22.9816533804839;
;31;1.84473333880305;22.7060642242432;1.84473333880305;0;689.552150006639;23.0280465105948;689.552150006639;23.0251685319036;689.552150006639;23.0309244892859;
;32;1.90306667005643;22.6961917877197;1.90306667005643;0;690.501849999418;23.0201031081585;690.501849999418;23.0258013966478;690.501849999418;23.0144048196691;
;33;1.96141667081974;22.6961193084717;1.96141667081974;0;691.45170000731;23.0097198002524;691.45170000731;23.0603275010664;691.45170000731;22.9591120994385;
;34;2.02005000086501;22.7024154663086;2.02005000086501;0;692.418866670923;23.0207993657849;692.418866670923;23.0488050067832;692.418866670923;22.9927937247866;
;35;2.07810000283644;22.7040405273438;2.07810000283644;0;693.368483337108;23.0064342867518;693.368483337108;23.0340532575522;693.368483337108;22.9788153159515;
;36;2.13671667384915;22.6981334686279;2.13671667384915;0;694.318150001345;23.038680865899;694.318150001345;23.0736719563357;694.318150001345;23.0036897754623;
;37;2.19345000456087;22.6999988555908;2.19345000456087;0;695.269866669551;23.0325996789884;695.269866669551;23.0593715108581;695.269866669551;23.0058278471188;
;38;2.25128333433531;22.6911735534668;2.25128333433531;0;696.217633334454;23.0026248775501;696.217633334454;23.0103734304241;696.217633334454;22.994876324676;
;39;2.30963333509862;22.7004261016846;2.30963333509862;0;697.17121667345;22.992416084604;697.17121667345;23.0159934469477;697.17121667345;22.9688387222604;
;40;2.36770000657998;22.6920738220215;2.36770000657998;0;698.122550005792;23.0347152460969;698.122550005792;23.0425159272319;698.122550005792;23.0269145649619;
;41;2.42605000734329;22.6959133148193;2.42605000734329;0;699.070349999238;22.9849623999163;699.070349999238;23.001358026317;699.070349999238;22.9685667735156;
;42;2.48520000837743;22.6982898712158;2.48520000837743;0;700.018383334391;23.0059750941;700.018383334391;23.0287810337673;700.018383334391;22.9831691544328;
;43;2.54330000840127;22.6992168426514;2.54330000840127;0;700.969566672575;23.0241149309056;700.969566672575;23.0440775609163;700.969566672575;23.004152300895;
;44;2.6010833401233;22.6933689117432;2.6010833401233;0;701.91788333701;23.0124080172567;701.91788333701;23.0305110026966;701.91788333701;22.9943050318168;
;45;2.65941667137668;22.6922702789307;2.65941667137668;0;702.865550005809;22.9914200472558;702.865550005809;22.9991113285424;702.865550005809;22.9837287659692;
;46;2.71778334164992;22.7059440612793;2.71778334164992;0;703.816000000807;23.0295477817818;703.816000000807;23.0641622702742;703.816000000807;22.9949332932895;
;47;2.7761166729033;22.6981506347656;2.7761166729033;0;704.765316668199;23.0129864968073;704.765316668199;23.0489140430037;704.765316668199;22.9770589506109;
;48;2.83471667440608;22.7086563110352;2.83471667440608;0;705.718750002561;23.0113570573862;705.718750002561;23.0405691230819;705.718750002561;22.9821449916904;
;49;2.89308333420195;22.6979465484619;2.89308333420195;0;706.666783337714;22.9868851907906;706.666783337714;23.0375388428442;706.666783337714;22.9362315387371;
;50;2.95111666666344;22.7062358856201;2.95111666666344;0;707.616633335128;23.0004960805056;707.616633335128;23.0442528335571;707.616633335128;22.9567393274542;
;51;3.00950000644662;22.6996517181396;3.00950000644662;0;708.565950002521;23.0088725867856;708.565950002521;23.0256698818382;708.565950002521;22.992075291733;
;52;3.06785000720993;22.7018375396729;3.06785000720993;0;709.520066671539;22.9841246749732;709.520066671539;23.0055637656704;709.520066671539;22.962685584276;
;53;3.12673333799466;22.6980991363525;3.12673333799466;0;710.470983339474;22.9735907694766;710.470983339474;23.011321819312;710.470983339474;22.9358597196411;
;54;3.18454999825917;22.6906070709229;3.18454999825917;0;711.418716665357;23.0262254215238;711.418716665357;23.033129220461;711.418716665357;23.0193216225866;
;55;3.24263333925046;22.6941204071045;3.24263333925046;0;712.366799998563;22.9863453520252;712.366799998563;22.9893282783001;712.366799998563;22.9833624257503;
;56;3.30150000052527;22.7026672363281;3.30150000052527;0;713.316950005246;22.9831129590763;713.316950005246;23.0418052269139;713.316950005246;22.9244206912387;
;57;3.35931667126715;22.6995067596436;3.35931667126715;0;714.266583340941;23.0092302850284;714.266583340941;23.0252257942975;714.266583340941;22.9932347757592;
;58;3.41765000252053;22.7006511688232;3.41765000252053;0;715.218233341584;22.9778818183449;715.218233341584;23.0356263060613;715.218233341584;22.9201373306284;
;59;3.47443334176205;22.6916656494141;3.47443334176205;0;716.167583337519;22.9759786156768;716.167583337519;23.0042612890122;716.167583337519;22.9476959423414;
;60;3.53251667227596;22.6952495574951;3.53251667227596;0;717.117433334934;22.9901542438818;717.117433334934;23.0373150781542;717.117433334934;22.9429934096093;
;61;3.59086667303927;22.6953430175781;3.59086667303927;0;718.066849998431;22.9894746388226;718.066849998431;23.0464456980921;718.066849998431;22.932503579553;
;62;3.64920000429265;22.6937198638916;3.64920000429265;0;719.014833335532;22.9613504638703;719.014833335532;22.9794670230233;719.014833335532;22.9432339047173;
;63;3.7067333352752;22.6966285705566;3.7067333352752;0;719.963333333144;22.9811767321599;719.963333333144;23.0285698320299;719.963333333144;22.9337836322899;
;64;3.76430000527762;22.7002582550049;3.76430000527762;0;720.914783341577;23.0250644438814;720.914783341577;23.0486868924109;720.914783341577;23.001441995352;
;65;3.82235000724904;22.6912803649902;3.82235000724904;0;721.862183340127;22.9841388363361;721.862183340127;22.9994434515305;721.862183340127;22.9688342211417;
;66;3.87938333675265;22.6901187896729;3.87938333675265;0;722.812750000739;23.0262136999966;722.812750000739;23.0330445321109;722.812750000739;23.0193828678824;
;67;3.93800000776537;22.6981067657471;3.93800000776537;0;723.764183339663;23.0579412951567;723.764183339663;23.0746257864188;723.764183339663;23.0412568038947;
;68;3.9955666672904;22.6991653442383;3.9955666672904;0;724.715366667369;22.9909731615328;724.715366667369;23.0093398019538;724.715366667369;22.9726065211119;
;69;4.05205000774004;22.7003479003906;4.05205000774004;0;725.663033336168;22.9744229994685;725.663033336168;23.0387698932607;725.663033336168;22.9100761056762;
;70;4.10881666699424;22.7122116088867;4.10881666699424;0;726.611083340831;22.9743649615075;726.611083340831;23.0158398814401;726.611083340831;22.9328900415749;
;71;4.16690000798553;22.6899738311768;4.16690000798553;0;727.559100006474;23.0186555871286;727.559100006474;23.0654605042024;727.559100006474;22.9718506700548;
;72;4.22603333950974;22.7034473419189;4.22603333950974;0;728.507083333097;22.9841910849616;728.507083333097;23.0177837639421;728.507083333097;22.9505984059811;
;73;4.28358334000222;22.7018222808838;4.28358334000222;0;729.456699999282;22.9741236243967;729.456699999282;23.0132806745116;729.456699999282;22.9349665742817;
;74;4.34220000053756;22.6921558380127;4.34220000053756;0;730.40465000784;22.9885532235835;730.40465000784;23.0173011219211;730.40465000784;22.9598053252458;
;75;4.40051667275839;22.7016754150391;4.40051667275839;0;731.355900003109;23.0000473485775;731.355900003109;23.0459381630672;731.355900003109;22.9541565340878;
;76;4.45888333255425;22.703161239624;4.45888333255425;0;732.305783339543;22.9832106678848;732.305783339543;23.0142454314315;732.305783339543;22.9521759043381;
;77;4.5172500028275;22.6976337432861;4.5172500028275;0;733.255633336958;22.9928894951157;733.255633336958;23.0538761287555;733.255633336958;22.9319028614758;
;78;4.57588333287276;22.7048492431641;4.57588333287276;0;734.203566665528;22.9710175593188;734.203566665528;23.0202902014755;734.203566665528;22.921744917162;
;79;4.63395000435412;22.6984386444092;4.63395000435412;0;735.151583341649;22.9825242866963;735.151583341649;23.0041474640795;735.151583341649;22.9609011093131;
;80;4.69203333486803;22.6930675506592;4.69203333486803;0;736.100950007094;23.012904244692;736.100950007094;23.0039755912823;736.100950007094;23.0218328981017;
;81;4.74878333508968;22.6981201171875;4.74878333508968;0;737.049200003967;22.9863489116285;737.049200003967;22.9892431378677;737.049200003967;22.9834546853892;
;82;4.80953333666548;22.7030143737793;4.80953333666548;0;737.996916670818;22.9787201408795;737.996916670818;22.9989115170684;737.996916670818;22.9585287646907;
;83;4.86708333715796;22.7025260925293;4.86708333715796;0;738.944866668899;22.9947482553674;738.944866668899;23.0119293764193;738.944866668899;22.9775671343156;
;84;4.92543333792128;22.7024993896484;4.92543333792128;0;739.89261667477;22.9903960895468;739.89261667477;23.008033337933;739.89261667477;22.9727588411607;
;85;4.98381666722707;22.7032718658447;4.98381666722707;0;740.84081667359;22.999314223609;740.84081667359;23.0324228824736;740.84081667359;22.9662055647444;
;86;5.04214999848045;22.7033996582031;5.04214999848045;0;741.790400000755;22.9949790971111;741.790400000755;23.017927454079;741.790400000755;22.9720307401432;
;87;5.10101667023264;22.7042140960693;5.10101667023264;0;742.738400007365;22.9727638107906;742.738400007365;22.9871095450304;742.738400007365;22.9584180765508;
;88;5.15856667072512;22.7088432312012;5.15856667072512;0;743.688100000145;22.9876606456044;743.688100000145;23.0083762407303;743.688100000145;22.9669450504784;
;89;5.21505000069737;22.6949443817139;5.21505000069737;0;744.636600008234;22.9605348039855;744.636600008234;23.0281142239309;744.636600008234;22.89295538404;
;90;5.27206667116843;22.6982135772705;5.27206667116843;0;745.58593333466;22.9948913630444;745.58593333466;22.9802218533667;745.58593333466;23.0095608727221;
;91;5.33040000242181;22.6961517333984;5.33040000242181;0;746.535700005479;22.9871857453969;746.535700005479;23.0311701309976;746.535700005479;22.9432013597962;
;92;5.38875000318512;22.7014274597168;5.38875000318512;0;747.485133338487;23.0259412952046;747.485133338487;23.0174011072701;747.485133338487;23.0344814831392;
;93;5.44710000394844;22.7009029388428;5.44710000394844;0;748.43313333462;23.0272070106776;748.43313333462;23.0322714819754;748.43313333462;23.0221425393797;
;94;5.50571667496115;22.70188331604;5.50571667496115;0;749.384016674012;23.0486472562291;749.384016674012;23.0350920414429;749.384016674012;23.0622024710153;
;95;5.56353333522566;22.7071151733398;5.56353333522566;0;750.332500002114;23.0479202865564;750.332500002114;23.047180922984;750.332500002114;23.0486596501288;
;96;5.62053333618678;22.6983089447021;5.62053333618678;0;751.282616669778;23.0147310030193;751.282616669778;23.0000829917692;751.282616669778;23.0293790142695;
;97;5.67806666716933;22.7021141052246;5.67806666716933;0;752.233266667463;22.9967340455585;752.233266667463;23.0138837661319;752.233266667463;22.9795843249852;
;98;5.73666666867211;22.7008266448975;5.73666666867211;0;753.180750003085;22.9445892565341;753.180750003085;22.9465607170918;753.180750003085;22.9426177959765;
;99;5.79480000771582;22.6864967346191;5.79480000771582;0;754.128499998478;23.0067063462991;754.128499998478;23.0017468323798;754.128499998478;23.0116658602184;
;100;5.8531333389692;22.6995716094971;5.8531333389692;0;755.078566668089;23.0078269997137;755.078566668089;23.0292536290831;755.078566668089;22.9864003703442;
;101;5.91146667022258;22.7013378143311;5.91146667022258;0;756.030266666785;22.9971183959807;756.030266666785;22.9940149438497;756.030266666785;23.0002218481118;
;102;5.97006667172536;22.6981163024902;5.97006667172536;0;756.977650006302;22.9959189154856;756.977650006302;22.9990751790664;756.977650006302;22.9927626519048;
;103;6.02815000223927;22.6995792388916;6.02815000223927;0;757.925999999279;23.0228551916848;757.925999999279;22.9998827064511;757.925999999279;23.0458276769185;
;104;6.08676667325199;22.6969261169434;6.08676667325199;0;758.878066674806;22.9879186962652;758.878066674806;22.9999983890055;758.878066674806;22.975839003525;
;105;6.14481667522341;22.7026081085205;6.14481667522341;0;759.827283335617;22.9992163875498;759.827283335617;23.0224579658324;759.827283335617;22.9759748092672;
;106;6.20156666496769;22.7119426727295;6.20156666496769;0;760.776933340821;22.9946719976846;760.776933340821;22.973899262445;760.776933340821;23.0154447329243;
;107;6.259916665731;22.7105579376221;6.259916665731;0;761.725233335746;22.9858533857651;761.725233335746;22.9909235877011;761.725233335746;22.9807831838291;
;108;6.31800000672229;22.7109832763672;6.31800000672229;0;762.676450002473;23.0385222111232;762.676450002473;23.0560257101311;762.676450002473;23.0210187121152;
;109;6.37686666799709;22.7052669525146;6.37686666799709;0;763.628133331658;23.0056990467715;763.628133331658;22.9918527435077;763.628133331658;23.0195453500352;
;110;6.43706667004153;22.7061080932617;6.43706667004153;0;764.575516671175;23.0072376747904;764.575516671175;23.0401929512596;764.575516671175;22.9742823983211;
;111;6.49513334152289;22.6918659210205;6.49513334152289;0;765.524050007807;22.951870096279;765.524050007807;22.9719798848264;765.524050007807;22.9317603077316;
;112;6.5532166720368;22.7112770080566;6.5532166720368;0;766.473600006429;22.9667881247287;766.473600006429;22.9613663572476;766.473600006429;22.9722098922098;
;113;6.61181667353958;22.7055950164795;6.61181667353958;0;767.423650006531;23.0114428137261;767.423650006531;23.0293673869026;767.423650006531;22.9935182405496;
;114;6.67045000358485;22.7057437896729;6.67045000358485;0;768.370833332883;22.9718459467002;768.370833332883;23.0050526248517;768.370833332883;22.9386392685486;
;115;6.72880000434816;22.7011623382568;6.72880000434816;0;769.321183331776;22.9728737023573;769.321183331776;23.00734355689;769.321183331776;22.9384038478245;
;116;6.78715000511147;22.7034206390381;6.78715000511147;0;770.27024999843;22.9643903283412;770.27024999843;22.9821239408384;770.27024999843;22.946656715844;
;117;6.84523333562538;22.7038860321045;6.84523333562538;0;771.220500001218;22.9622041081999;771.220500001218;22.9632633054428;771.220500001218;22.961144910957;
;118;6.90331666613929;22.7038631439209;6.90331666613929;0;772.168466668809;22.9588989220182;772.168466668809;22.9829513245735;772.168466668809;22.9348465194629;
;119;6.9616666669026;22.7085399627686;6.9616666669026;0;773.116466664942;22.9766482642974;773.116466664942;23.011353733624;773.116466664942;22.9419427949708;
;120;7.01971666887402;22.7014713287354;7.01971666887402;0;774.067383332877;22.9488495707469;774.067383332877;22.9869724545593;774.067383332877;22.9107266869344;
;121;7.07673333934508;22.7045211791992;7.07673333934508;0;775.015633340226;22.9600950539412;775.015633340226;22.9631151810931;775.015633340226;22.9570749267893;
;122;7.13480000034906;22.6993312835693;7.13480000034906;0;775.96363333636;23.0020018179507;775.96363333636;23.0390528267174;775.96363333636;22.964950809184;
;123;7.19313333160244;22.7094173431396;7.19313333160244;0;776.913250002544;22.9717504448785;776.913250002544;22.9504518856243;776.913250002544;22.9930490041327;
;124;7.2512000030838;22.716682434082;7.2512000030838;0;777.865183332469;22.98126705098;777.865183332469;22.9984798802878;777.865183332469;22.9640542216723;
;125;7.31006667483598;22.710901260376;7.31006667483598;0;778.812616670039;23.0029114981491;778.812616670039;23.0120758776074;778.812616670039;22.9937471186907;
;126;7.36841666512191;22.7051448822021;7.36841666512191;0;779.760633335682;22.9950737575921;779.760633335682;22.9776094988086;779.760633335682;23.0125380163757;
;127;7.42653333465569;22.7101898193359;7.42653333465569;0;780.710466674063;22.9417590271088;780.710466674063;22.9331167166494;780.710466674063;22.9504013375682;
;128;7.48671666719019;22.7133693695068;7.48671666719019;0;781.660233334405;22.9937804223744;781.660233334405;23.0151086995269;781.660233334405;22.972452145222;
;129;7.54480000818148;22.7094745635986;7.54480000818148;0;782.608166673454;22.9939560201531;782.608166673454;22.9980350128954;782.608166673454;22.9898770274108;
;130;7.60313333943486;22.7172222137451;7.60313333943486;0;783.555666668108;22.9437521699357;783.555666668108;22.9806851525223;783.555666668108;22.906819187349;
;131;7.66173334093764;22.7022857666016;7.66173334093764;0;784.505783335771;22.9893122661521;784.505783335771;22.9840009177956;784.505783335771;22.9946236145087;
;132;7.72008334170096;22.7108688354492;7.72008334170096;0;785.453516672132;22.978284227192;785.453516672132;22.983312699273;785.453516672132;22.9732557551111;
;133;7.77816667221487;22.7113227844238;7.77816667221487;0;786.401483339723;22.9859615599497;786.401483339723;22.9768961551547;786.401483339723;22.9950269647447;
;134;7.83653333201073;22.7112197875977;7.83653333201073;0;787.349216665607;23.0147959662928;787.349216665607;23.047614138324;787.349216665607;22.9819777942616;
;135;7.89541667327285;22.7112331390381;7.89541667327285;0;788.298883340322;22.9651338722087;788.298883340322;22.9652964034626;788.298883340322;22.9649713409548;
;136;7.9532166745048;22.7061462402344;7.9532166745048;0;789.247099998174;22.9927722517014;789.247099998174;23.0103416665246;789.247099998174;22.9752028368782;
;137;8.01156667526811;22.7038459777832;8.01156667526811;0;790.197166667785;22.9627007794336;790.197166667785;22.9696541187352;790.197166667785;22.9557474401321;
;138;8.07046666508541;22.700963973999;8.07046666508541;0;791.146550002741;22.9784415179799;791.146550002741;22.9908313761231;791.146550002741;22.9660516598368;
;139;8.12851666705683;22.7019329071045;8.12851666705683;0;792.094316667644;22.9581428074266;792.094316667644;22.9820329096182;792.094316667644;22.934252705235;
;140;8.18713333806954;22.705415725708;8.18713333806954;0;793.042500007432;22.9451103043876;793.042500007432;22.9766678239195;793.042500007432;22.9135527848558;
;141;8.24519999907352;22.7029132843018;8.24519999907352;0;793.992100004107;22.9637929538543;793.992100004107;22.9465258778564;793.992100004107;22.9810600298522;
;142;8.30328334006481;22.7113742828369;8.30328334006481;0;794.940149998292;22.9371132682716;794.940149998292;22.9463637888775;794.940149998292;22.9278627476656;
;143;8.36190000060014;22.7070446014404;8.36190000060014;0;795.888133335393;22.9017657458857;795.888133335393;22.9129161564997;795.888133335393;22.8906153352718;
;144;8.42053334112279;22.7108573913574;8.42053334112279;0;796.83805000037;22.956687860761;796.83805000037;22.9670495711486;796.83805000037;22.9463261503734;
;145;8.47806667210534;22.709903717041;8.47806667210534;0;797.789466669783;22.9574868570713;797.789466669783;22.973925762479;797.789466669783;22.9410479516637;
;146;8.53668333264068;22.7088756561279;8.53668333264068;0;798.739083335968;22.9687720878711;798.739083335968;22.9791957259637;798.739083335968;22.9583484497784;
;147;8.59503333340399;22.7058334350586;8.59503333340399;0;799.686866670381;22.9308330424884;799.686866670381;22.9250958817731;799.686866670381;22.9365702032038;
;148;8.65418333443813;22.7049026489258;8.65418333443813;0;800.636933339993;22.9670599216925;800.636933339993;22.979203602556;800.636933339993;22.954916240829;
;149;8.71171666542068;22.704719543457;8.71171666542068;0;801.58656666521;22.959015930181;801.58656666521;22.939556473585;801.58656666521;22.9784753867771;
;150;8.77006666618399;22.7140808105469;8.77006666618399;0;802.538250004873;22.9807871573623;802.538250004873;22.9946554963422;802.538250004873;22.9669188183823;
;151;8.82866666768678;22.7043361663818;8.82866666768678;0;803.487416667631;22.9699108277958;803.487416667631;22.9934275855724;803.487416667631;22.9463940700192;
;152;8.88678333722055;22.7055931091309;8.88678333722055;0;804.437283334555;22.9468615930542;804.437283334555;22.9362268105733;804.437283334555;22.957496375535;
;153;8.94511666847393;22.7013702392578;8.94511666847393;0;805.387350004166;22.9630898538077;805.387350004166;22.9509454911019;805.387350004166;22.9752342165134;
;154;9.00319999898784;22.709529876709;9.00319999898784;0;806.336999998894;22.9414232092021;806.336999998894;22.963400814781;806.336999998894;22.9194456036231;
;155;9.06208334024996;22.707462310791;9.06208334024996;0;807.287100007525;22.9828649786166;807.287100007525;22.9889837593412;807.287100007525;22.976746197892;
;156;9.12015000125393;22.7066688537598;9.12015000125393;0;808.236150004668;22.9919254286427;808.236150004668;23.0023956810013;808.236150004668;22.9814551762841;
;157;9.17853334103711;22.7015132904053;9.17853334103711;0;809.184416671051;22.9867044287411;809.184416671051;22.9699054280192;809.184416671051;23.003503429463;
;158;9.23661667155102;22.7145118713379;9.23661667155102;0;810.132166666444;22.9390079334026;810.132166666444;22.9257146598074;810.132166666444;22.9523012069979;
;159;9.29550000233576;22.7066555023193;9.29550000233576;0;811.081766673597;22.9521175513881;811.081766673597;22.9394276503476;811.081766673597;22.9648074524286;
;160;9.35305000282824;22.7129421234131;9.35305000282824;0;812.029216670198;22.9471511938834;812.029216670198;22.950931535828;812.029216670198;22.9433708519388;
;161;9.40983333159238;22.7126617431641;9.40983333159238;0;812.979066667613;22.9713875137086;812.979066667613;22.9705274547572;812.979066667613;22.97224757266;
;162;9.46631667204201;22.7073402404785;9.46631667204201;0;813.929966666037;22.9301986356768;813.929966666037;22.9709248859557;813.929966666037;22.8894723853979;
;163;9.52465000329539;22.7137775421143;9.52465000329539;0;814.87798333168;22.9558324364071;814.87798333168;22.9772005200564;814.87798333168;22.9344643527579;
;164;9.5827333338093;22.7144088745117;9.5827333338093;0;815.82621666952;22.9331157772268;815.82621666952;22.959545984648;815.82621666952;22.9066855698056;
;165;9.6394666749984;22.7138023376465;9.6394666749984;0;816.77443333785;22.9145621268023;816.77443333785;22.921023210524;816.77443333785;22.9081010430805;
;166;9.69756667502224;22.7027950286865;9.69756667502224;0;817.722516671056;22.9322294561331;817.722516671056;22.9597081317813;817.722516671056;22.9047507804849;
;167;9.75406667450443;22.7140922546387;9.75406667450443;0;818.675550000044;22.9670334890946;818.675550000044;22.9861408257808;818.675550000044;22.9479261524083;
;168;9.81133333523758;22.717679977417;9.81133333523758;0;819.623566665687;22.9229196007782;819.623566665687;22.9455802963682;819.623566665687;22.9002589051883;
