Measurement
;BCTZ_16cikel za lukata loceno
Graph
;Flow

Series
;Flow [ml/min] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Flow [ml/min] Y-expression: $N11.FL
;Assigned to Axis: FLow [ml/min]

Data
;Index;X data for Flow [ml/min];Y data for Flow [ml/min];
;258;15.0389666680712;198.031219482422;
;259;15.0970499985851;198.024612426758;
;260;15.1537999988068;198.013656616211;
;261;15.2118833397981;198.013641357422;
;262;15.2688999997918;198.053039550781;
;263;15.326983340783;197.987197875977;
;264;15.3850833408069;198.002304077148;
;265;15.4418166715186;198.013000488281;
;266;15.5004166730214;197.98307800293;
;267;15.5585000035353;197.999710083008;
;268;15.6168500042986;197.99787902832;
;269;15.6754333362915;197.985198974609;
;270;15.7332500070334;197.947418212891;
;271;15.7918833370786;197.993179321289;
;272;15.84995000856;197.938919067383;
;273;15.9085666690953;197.952453613281;
;274;15.9668833413161;197.981719970703;
;275;16.0255166713614;197.934600830078;
;276;16.0833333316259;198.0263671875;
;277;16.1419500026386;197.92333984375;
;278;16.200283333892;197.939147949219;
;279;16.2586333346553;197.941543579102;
;280;16.3167166651692;197.917709350586;
;281;16.3756000064313;197.864883422852;
;282;16.4339333376847;197.888244628906;
;283;16.4920333377086;197.915069580078;
;284;16.5506499982439;197.958740234375;
;285;16.6089999990072;197.884719848633;
;286;16.6673499997705;197.936935424805;
;287;16.7251666705124;197.908874511719;
;288;16.7843000020366;197.875396728516;
;289;16.8437166733202;197.921997070313;
;290;16.9020666740835;197.893508911133;
;291;16.9601333350874;197.923782348633;
;292;17.0166166650597;197.89485168457;
;293;17.0733500062488;197.927154541016;
;294;17.1341000078246;197.895477294922;
;295;17.1916333388072;197.851898193359;
;296;17.2483833390288;197.886428833008;
;297;17.3067166702822;197.906997680664;
;298;17.3648000007961;197.827178955078;
;299;17.4215500010178;197.849227905273;
;300;17.4804500013124;197.809127807617;
;301;17.5379500037525;197.812698364258;
;302;17.595216674963;197.921905517578;
;303;17.6533000054769;197.861892700195;
;304;17.7111166657414;197.846008300781;
;305;17.7697166672442;197.871185302734;
;306;17.8280499984976;197.874984741211;
;307;17.8863999992609;197.887359619141;
;308;17.9444833402522;197.880462646484;
;309;18.0028500000481;197.843627929687;
;310;18.0612000008114;197.789672851562;
;311;18.1195333320647;197.830322265625;
;312;18.1784166733269;197.890029907227;
;313;18.2362333335914;197.840866088867;
;314;18.292716674041;197.806335449219;
;315;18.3491833345033;197.836227416992;
;316;18.4062000049744;197.820037841797;
;317;18.4642666659784;197.834213256836;
;318;18.5226166667417;197.862152099609;
;319;18.5812333377544;197.801208496094;
;320;18.6392999987584;197.865051269531;
;321;18.6962999997195;197.783950805664;
;322;18.7543833407108;197.783096313477;
;323;18.8122000009753;197.797454833984;
;324;18.8705333322287;197.791885375977;
;325;18.9294166734908;197.815246582031;
;326;18.9872500032652;197.741317749023;
;327;19.0456000040285;197.733901977539;
;328;19.1020833340008;197.7490234375;
;329;19.1588333342224;197.744720458984;
;330;19.2171833349857;197.762954711914;
;331;19.2755000072066;197.768402099609;
;332;19.3335833377205;197.744049072266;
;333;19.3924333399627;197.765838623047;
;334;19.4502333411947;197.683792114258;
;335;19.5085500029381;197.721694946289;
;336;19.5671833329834;197.775238037109;
;337;19.6258000039961;197.689300537109;
;338;19.6838666650001;197.763534545898;
;339;19.7422333352733;197.73518371582;
;340;19.8005833360367;197.729080200195;
;341;19.8594500077888;197.681793212891;
;342;19.9175333383027;197.698333740234;
;343;19.9753166700248;197.720016479492;
;344;20.0339333410375;197.706207275391;
;345;20.0920000020415;197.755584716797;
;346;20.1503500028048;197.750717163086;
;347;20.2089666738175;197.682006835938;
;348;20.2673166745808;197.704132080078;
;349;20.3256500058342;197.622192382813;
;350;20.38401666563;197.680526733398;
;351;20.4423500073608;197.686401367187;
;352;20.5004166683648;197.685104370117;
;353;20.5590166698676;197.678619384766;
;354;20.6171000003815;197.683380126953;
;355;20.6757000018843;197.694137573242;
;356;20.7340333331376;197.690689086914;
;357;20.7921166741289;197.668090820313;
;358;20.8507166651543;197.602813720703;
;359;20.9103833371773;197.641494750977;
;360;20.9692333394196;197.657119750977;
;361;21.027066669194;197.628448486328;
;362;21.0862000007182;197.593780517578;
;363;21.1440000019502;197.606918334961;
;364;21.202583333943;197.644165039062;
;365;21.2604166741949;197.614196777344;
;366;21.3190000061877;197.619018554687;
;367;21.3770500081591;197.696823120117;
;368;21.438066669507;197.612167358398;
;369;21.4958833402488;197.588577270508;
;370;21.5542333410122;197.561370849609;
;371;21.6128666710574;197.62255859375;
;372;21.6712000023108;197.581420898438;
;373;21.7303666728549;197.571136474609;
;374;21.7874000023585;197.584503173828;
;375;21.8454666738398;197.577041625977;
;376;21.9022166740615;197.536758422852;
;377;21.9608333345968;197.599822998047;
;378;22.0192000048701;197.554718017578;
;379;22.0773000048939;197.56217956543;
;380;22.1356666751672;197.529373168945;
;381;22.1942833357025;197.536041259766;
;382;22.2520833369344;197.560897827148;
;383;22.3104166681878;197.559692382813;
;384;22.3687833384611;197.546722412109;
;385;22.4257999984547;197.558135986328;
;386;22.4857166712172;197.594665527344;
;387;22.546750002075;197.555328369141;
;388;22.6058833335992;197.573196411133;
;389;22.6642500038724;197.559036254883;
;390;22.7225666656159;197.524078369141;
;391;22.7809166663792;197.521194458008;
;392;22.8395333373919;197.537704467773;
;393;22.8981333388947;197.554443359375;
;394;22.9556833393872;197.580978393555;
;395;23.0148666689638;197.493133544922;
;396;23.0726833397057;197.501770019531;
;397;23.1307500007097;197.521591186523;
;398;23.1877500016708;197.470428466797;
;399;23.2455500029027;197.522811889648;
;400;23.3039000036661;197.487838745117;
;401;23.3625000051688;197.547653198242;
;402;23.4205833356827;197.538635253906;
;403;23.4789333364461;197.484115600586;
;404;23.5375666664913;197.519989013672;
;405;23.5956500074826;197.464248657227;
;406;23.653983338736;197.477966308594;
;407;23.7123499985319;197.518585205078;
;408;23.7709500000346;197.562866210938;
;409;23.8282333407551;197.499588012695;
;410;23.8860500010196;197.52214050293;
;411;23.9441333315335;197.503356933594;
;412;24.0024666732643;197.480224609375;
;413;24.0605500037782;197.489959716797;
;414;24.1191833338235;197.458190917969;
;415;24.1769833350554;197.454864501953;
;416;24.2356333346106;197.464385986328;
;417;24.2937333346345;197.453201293945;
;418;24.3523500056472;197.424758911133;
;419;24.410450005671;197.409713745117;
;420;24.4690833357163;197.470840454102;
;421;24.5271500071976;197.474136352539;
;422;24.585483338451;197.419982910156;
;423;24.6464999997988;197.452346801758;
;424;24.7059000015724;197.422149658203;
;425;24.7642500023358;197.443420410156;
;426;24.8228500038385;197.44059753418;
;427;24.8812000046018;197.453643798828;
;428;24.9392666656058;197.454574584961;
;429;24.9997500074096;197.456008911133;
;430;25.0578500074334;197.442047119141;
;431;25.1159166684374;197.41862487793;
;432;25.1729500084184;197.442947387695;
;433;25.232616669964;197.430328369141;
;434;25.2912333409768;197.432571411133;
;435;25.3493166714907;197.390060424805;
;436;25.4100500035565;197.370742797852;
;437;25.4678666742984;197.37532043457;
;438;25.5261833360419;197.379928588867;
;439;25.5845500063151;197.408630371094;
;440;25.6428666680586;197.403045654297;
;441;25.7012166688219;197.407943725586;
;442;25.7598499988671;197.41487121582;
;443;25.8181833405979;197.34260559082;
;444;25.8760000008624;197.439117431641;
;445;25.9348666726146;197.386199951172;
;446;25.9929333336186;197.323089599609;
;447;26.0518166748807;197.347274780273;
;448;26.1112500051968;197.358535766602;
;449;26.1698166676797;197.394561767578;
;450;26.230316668516;197.351226806641;
;451;26.288116669748;197.328430175781;
;452;26.3467333407607;197.37939453125;
;453;26.4048166712746;197.351776123047;
;454;26.4637000020593;197.300445556641;
;455;26.5212500025518;197.325942993164;
;456;26.5788166725542;197.329605102539;
;457;26.6360833332874;197.315338134766;
;458;26.69471667381;197.279006958008;
;459;26.7528166738339;197.307769775391;
;460;26.8119333358482;197.326965332031;
;461;26.8700166663621;197.327285766602;
;462;26.9283500080928;197.314270019531;
;463;26.9864333386067;197.294342041016;
;464;27.0447999984026;197.293273925781;
;465;27.1034166694153;197.345306396484;
;466;27.1614999999292;197.323455810547;
;467;27.2195833409205;197.288619995117;
;468;27.2782000014558;197.314971923828;
;469;27.3365666717291;197.30712890625;
;470;27.394933331525;197.31217956543;
;471;27.4532833322883;197.328262329102;
;472;27.5113500037696;197.295043945313;
;473;27.569683335023;197.243789672852;
;474;27.6282833365258;197.249374389648;
;475;27.6861000072677;197.26789855957;
;476;27.744450008031;197.268188476562;
;477;27.8009166684933;197.22721862793;
;478;27.8579166694544;197.240219116211;
;479;27.9159999999683;197.264465332031;
;480;27.9743500007316;197.252258300781;
;481;28.0327499995474;197.240692138672;
;482;28.0916166712996;197.229904174805;
;483;28.149166671792;197.248291015625;
;484;28.2056500017643;197.238998413086;
;485;28.262400001986;197.243011474609;
;486;28.3207500027493;197.232559204102;
;487;28.3788333332632;197.235656738281;
;488;28.4353333327454;197.231292724609;
;489;28.4920666739345;197.197265625;
;490;28.5504166746978;197.238677978516;
;491;28.6087500059512;197.234436035156;
;492;28.667116665747;197.261077880859;
;493;28.7254500074778;197.174758911133;
;494;28.7840666680131;197.242263793945;
;495;28.8418666692451;197.217681884766;
;496;28.9010000007693;197.221527099609;
;497;28.9585500012618;197.223556518555;
;498;29.0190166735556;197.203598022461;
;499;29.0773666743189;197.207794189453;
;500;29.1354500048328;197.246795654297;
;501;29.1937833360862;197.186477661133;
;502;29.2545166681521;197.223999023438;
;503;29.312599998666;197.147827148438;
;504;29.3706833396573;197.196929931641;
;505;29.4290333404206;197.173629760742;
;506;29.4873833411839;197.161972045898;
;507;29.5457500009798;197.139709472656;
;508;29.6038500010036;197.19026184082;
;509;29.662183332257;197.204437255859;
;510;29.7208000032697;197.169921875;
;511;29.7791666735429;197.129089355469;
;512;29.8375333333388;197.118637084961;
;513;29.8977500048932;197.127853393555;
;514;29.9558166658971;197.178436279297;
;515;30.0141500076279;197.149261474609;
;516;30.0714500073809;197.157470703125;
;517;30.1287500071339;197.161437988281;
;518;30.1859999983571;197.154006958008;
;519;30.244099998381;197.147964477539;
;520;30.3026999998838;197.115661621094;
;521;30.3607666713651;197.130386352539;
;522;30.418866671389;197.141799926758;
;523;30.4774833319243;197.148391723633;
;524;30.5355500034057;197.13671875;
;525;30.5928333336487;197.125198364258;
;526;30.6501166743692;197.107498168945;
;527;30.7068500050809;197.162719726562;
;528;30.7659833366051;197.167617797852;
;529;30.8240500080865;197.063522338867;
;530;30.8821333386004;197.158767700195;
;531;30.9402166691143;197.101470947266;
;532;30.996949999826;197.180511474609;
;533;31.0550499998499;197.135955810547;
;534;31.1134166701231;197.079971313477;
;535;31.1717666708864;197.121627807617;
;536;31.2303833418991;197.07991027832;
;537;31.2887333321851;197.052429199219;
;538;31.3481500034686;197.041549682617;
;539;31.4067666744813;197.096618652344;
;540;31.4645833347458;197.065887451172;
;541;31.5229000069667;197.133178710938;
;542;31.5801833372097;197.062316894531;
;543;31.6377333377022;197.102035522461;
;544;31.6945000074338;197.086486816406;
;545;31.7528333386872;196.994064331055;
;546;31.811216667993;197.085296630859;
;547;31.8676833389327;197.099029541016;
;548;31.926299999468;197.085311889648;
;549;31.9843999994919;197.061492919922;
;550;32.0427666697651;197.052124023438;
;551;32.1011166705284;197.052276611328;
;552;32.1592000010423;197.061279296875;
;553;32.2178166720551;197.010116577148;
;554;32.275900002569;197.009231567383;
;555;32.3347833333537;196.99494934082;
;556;32.3923166748136;197.054351806641;
;557;32.4493166652974;197.02214050293;
;558;32.5076833355706;197.077056884766;
;559;32.5657833355945;197.076599121094;
;560;32.6238500070758;197.028793334961;
;561;32.6821833383292;197.041793823242;
;562;32.740783339832;196.993072509766;
;563;32.7988666703459;196.978515625;
;564;32.8590833419003;196.992233276367;
;565;32.9174166731536;196.968139648438;
;566;32.9741666733753;197.015319824219;
;567;33.0322500038892;197.042068481445;
;568;33.0887333338615;196.97802734375;
;569;33.1452166743111;197.047698974609;
;570;33.2022000057623;196.977783203125;
;571;33.2602833362762;196.973846435547;
;572;33.3172666677274;197.010177612305;
;573;33.3756166684907;196.955856323242;
;574;33.4334333392326;197.005355834961;
;575;33.4915000002366;197.02717590332;
;576;33.5485166707076;196.93977355957;
;577;33.6066166707315;196.949096679687;
;578;33.6649500019848;196.906265258789;
;579;33.7235500034876;196.930770874023;
;580;33.7816333340015;196.962158203125;
;581;33.8400000042748;196.900970458984;
;582;33.8980833347887;197.016784667969;
;583;33.956433335552;196.905517578125;
;584;34.0150500065647;196.912094116211;
;585;34.0733833378181;196.93635559082;
;586;34.1317666671239;196.958892822266;
;587;34.1898666671477;196.914764404297;
;588;34.2463500075974;196.936080932617;
;589;34.3033500085585;196.891525268555;
;590;34.3614500085823;196.924789428711;
;591;34.4198166683782;196.910980224609;
;592;34.4781833386514;196.983322143555;
;593;34.5365000003949;196.928817749023;
;594;34.5945833413862;196.865646362305;
;595;34.654833341483;196.878890991211;
;596;34.7131666727364;196.936721801758;
;597;34.7720333340112;196.909057617187;
;598;34.8319833353162;196.879623413086;
;599;34.89010000485;196.930633544922;
;600;34.9484333361033;196.905319213867;
;601;35.0065000075847;196.915969848633;
;602;35.0651500071399;196.902221679687;
;603;35.1235333364457;196.872146606445;
;604;35.181883337209;196.89665222168;
;605;35.2399666677229;196.889038085938;
;606;35.2964666672051;196.885025024414;
;607;35.3548166679684;196.942611694336;
;608;35.4134166694712;196.87043762207;
;609;35.471516669495;196.896911621094;
;610;35.5298666702583;196.810775756836;
;611;35.5879500007722;196.799224853516;
;612;35.6446833419614;196.874130249023;
;613;35.7030500017572;196.86897277832;
;614;35.7616833318025;196.8486328125;
;615;35.8200166735332;196.844863891602;
;616;35.8778500033077;196.900009155273;
;617;35.9361833345611;196.930511474609;
;618;35.9948166750837;196.950317382813;
;619;36.0547500068787;196.845291137695;
;620;36.1131000076421;196.866104125977;
;621;36.1717166681774;196.827789306641;
;622;36.2303166696802;196.857055664062;
;623;36.2881833384745;196.823913574219;
;624;36.3462499994785;196.798126220703;
;625;36.4046166697517;196.885345458984;
;626;36.462966670515;196.844207763672;
;627;36.5215833415277;196.909545898438;
;628;36.5817833330948;196.876724243164;
;629;36.6401333338581;196.837829589844;
;630;36.6984833346214;196.788558959961;
;631;36.7568166658748;196.843032836914;
;632;36.8149166658986;196.778747558594;
;633;36.8735000083689;196.815002441406;
;634;36.9318666681647;196.863784790039;
;635;36.9901999994181;196.885345458984;
;636;37.0485500001814;196.845581054687;
;637;37.1063666709233;196.839981079102;
;638;37.1636333316565;196.844985961914;
;639;37.2214333328884;196.794891357422;
;640;37.2822000039741;196.850891113281;
;641;37.340016674716;196.809997558594;
;642;37.3962333344389;196.837921142578;
;643;37.4545833352022;196.821533203125;
;644;37.5110666651744;196.850631713867;
;645;37.5696833361872;196.849212646484;
;646;37.6280166674405;196.830749511719;
;647;37.6861000084318;196.758193969727;
;648;37.7457833394874;196.791061401367;
;649;37.8027833404485;196.843902587891;
;650;37.8611333412118;196.806350708008;
;651;37.9197333322372;196.738372802734;
;652;37.9778166732285;196.7978515625;
;653;38.0342666746583;196.805358886719;
;654;38.0918166751508;196.80744934082;
;655;38.1491333339363;196.791641235352;
;656;38.205600004876;196.784698486328;
;657;38.2623500050977;196.751129150391;
;658;38.3204166661017;196.785293579102;
;659;38.3771833358333;196.794342041016;
;660;38.4360833361279;196.734359741211;
;661;38.4938833373599;196.809310913086;
;662;38.5524833388627;196.727828979492;
;663;38.6105499998666;196.758346557617;
;664;38.6672666715458;196.762268066406;
;665;38.7250833318103;196.752548217773;
;666;38.7815833417699;196.765701293945;
;667;38.8383333315142;196.759948730469;
;668;38.8969333330169;196.793670654297;
;669;38.9552833337802;196.806411743164;
;670;39.0136000060011;196.738494873047;
;671;39.071666667005;196.736831665039;
;672;39.1302666685078;196.727691650391;
;673;39.1886333387811;196.753601074219;
;674;39.2469666700345;196.790283203125;
;675;39.3050666700583;196.737762451172;
;676;39.3631166720297;196.763778686523;
;677;39.4198833417613;196.719390869141;
;678;39.478766672546;196.707458496094;
;679;39.5363000035286;196.711166381836;
;680;39.5933333330322;196.688262939453;
;681;39.6514166740235;196.69548034668;
;682;39.7097500052769;196.696090698242;
;683;39.7681000060402;196.731018066406;
;684;39.826200006064;196.721343994141;
;685;39.8850666673388;196.682922363281;
;686;39.9434333376121;196.715774536133;
;687;40.0015333376359;196.726196289062;
;688;40.0595833396073;196.749542236328;
;689;40.1198000006843;196.710174560547;
;690;40.1792166719679;196.689666748047;
;691;40.2370166731998;196.684448242187;
;692;40.2953500044532;196.727020263672;
;693;40.3537166747265;196.680480957031;
;694;40.4117833357304;196.720611572266;
;695;40.4701333364937;196.691177368164;
;696;40.5282000079751;196.718215942383;
;697;40.5865333392285;196.639282226562;
;698;40.646499999566;196.681823730469;
;699;40.7029666705057;196.640411376953;
;700;40.7599666714668;196.697738647461;
;701;40.8183000027202;196.641128540039;
;702;40.8766333339736;196.635192871094;
;703;40.9344666742254;196.682205200195;
;704;40.9912000049371;196.680130004883;
;705;41.0495166666806;196.682098388672;
;706;41.1084166669752;196.671401977539;
;707;41.1659833369777;196.685348510742;
;708;41.224316668231;196.711654663086;
;709;41.2826666689944;196.643905639648;
;710;41.3412666704971;196.698013305664;
;711;41.399350001011;196.602508544922;
;712;41.4563500019722;196.61311340332;
;713;41.5141833317466;196.608520507813;
;714;41.5709166729357;196.645980834961;
;715;41.6276666731574;196.646789550781;
;716;41.6857500036713;196.614761352539;
;717;41.7430166748818;196.682998657227;
;718;41.8005833344068;196.599304199219;
;719;41.8570666748565;196.595367431641;
;720;41.9140666653402;196.619277954102;
;721;41.972400007071;196.576080322266;
;722;42.0302333368454;196.651443481445;
;723;42.0872333378065;196.666107177734;
;724;42.1455833385698;196.633712768555;
