Measurement
;cikel16 BCTZ_Nitrogen-Keysight -Stable-4s SLEEP +2WR delay ONE for Luka
Graph
;For easy export

Series
;Delta T   [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Delta T   [°C] Y-expression: (TCS($N7.MV.TT2($N6.M2)))-(TCS($N8.MV.TT2($N6.M2)))
;Assigned to Axis: delta Temp  [°C]

;Thermovoltage forw [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage forw [V] Y-expression: $N9.DF1
;Assigned to Axis: Thermo voltage [V]

;Seebeck (back thermo)  [V/K] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Seebeck (back thermo)  [V/K] Y-expression: $N10.DF1/(TCS($N7.MV. TT2($N6.M2))-TCS($N8.MV. TT2($N6.M2)))
;Assigned to Axis: Seebeck [V/K]

;Thermovoltage back [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage back [V] Y-expression: $N10.DF1
;Assigned to Axis: Thermo voltage [V]

;AVG T  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;AVG T  [°C] Y-expression: (TCS($N8.MV.TT2($N6.M2))+TCS($N7.MV.TT2($N6.M2)))/2
;Assigned to Axis: Temp [°C]

;Flow [ml/min] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Flow [ml/min] Y-expression: $N11.FL
;Assigned to Axis: Flow [ml/min]

;TCC (B) [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCC (B) [°C] Y-expression: TCS($N8.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;TCT [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCT [°C] Y-expression: TCS($N7.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;2pt_fwd_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_fwd_resistance  [Ohm] Y-expression: $N1.M2
;Assigned to Axis: 2 point R [Ohm]

;2pt_rev_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_rev_resistance  [Ohm] Y-expression: $N2.M2
;Assigned to Axis: 2 point R [Ohm]

;2 point R avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2 point R avg [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: 2 point R [Ohm]

Data
;Index;X data for Delta T   [°C];Y data for Delta T   [°C];X data for Thermovoltage forw [V];Y data for Thermovoltage forw [V];X data for Seebeck (back thermo)  [V/K];Y data for Seebeck (back thermo)  [V/K];X data for Thermovoltage back [V];Y data for Thermovoltage back [V];X data for AVG T  [°C];Y data for AVG T  [°C];X data for Flow [ml/min];Y data for Flow [ml/min];X data for TCC (B) [°C];Y data for TCC (B) [°C];X data for TCT [°C];Y data for TCT [°C];X data for 2pt_fwd_resistance  [Ohm];Y data for 2pt_fwd_resistance  [Ohm];X data for 2pt_rev_resistance  [Ohm];Y data for 2pt_rev_resistance  [Ohm];X data for 2 point R avg [Ohm];Y data for 2 point R avg [Ohm];
;2486;3020.85381667362;6.50509979796846;3020.85381667362;0.014682;3020.85381667362;-0.00216630804102359;3020.85381667362;-0.01409205;3020.85381657933;790.213082816913;144.525899954606;194.748565673828;3020.85381657933;786.960532917928;3020.85381657933;793.465632715897;3615.15854996047;11073.06;3609.45598334656;10918.96;3615.15854996047;10997.575;
;2487;3021.80555000086;6.52093541844511;3021.80555000086;0.01463635;3021.80555000086;-0.00214648499054413;3021.80555000086;-0.01399709;3021.80554987513;790.231425649852;144.584233348723;194.76579284668;3021.80554987513;786.970957940629;3021.80554987513;793.491893359074;3616.10809992766;11072.53;3610.40431665955;10920;3616.10809992766;10997;
;2488;3022.7552166651;6.49556548958958;3022.7552166651;0.01456438;3022.7552166651;-0.0021478699618009;3022.7552166651;-0.01395163;3022.75521662319;790.226856062641;144.642816575943;194.720855712891;3022.75521662319;786.979073317846;3022.75521662319;793.474638807435;3617.05976654543;11072.11;3611.35609992198;10920.84;3617.05976654543;10996.475;
;2489;3023.70323334122;6.48155027669804;3023.70323334122;0.01445143;3023.70323334122;-0.00213652743692898;3023.70323334122;-0.01384801;3023.70323328883;790.26538402349;144.700899990275;194.735458374023;3023.70323328883;787.024608885141;3023.70323328883;793.506159161839;3618.00908323377;11071.67;3612.30754997232;10922.54;3618.00908323377;10995.96;
;2490;3024.65285000741;6.44511870723477;3024.65285000741;0.01436585;3024.65285000741;-0.00213760221119511;3024.65285000741;-0.0137771;3024.65284992359;790.254641618889;144.75923323771;194.760437011719;3024.65284992359;787.032082265271;3024.65284992359;793.477200972506;3618.95761655993;11071.8;3613.25736663071;10922.64;3618.95761655993;10996.145;
;2491;3025.6022666709;6.50789034878824;3025.6022666709;0.01426077;3025.6022666709;-0.00210408124078944;3025.6022666709;-0.01369313;3025.60226654517;790.247027145043;144.81758333277;194.70964050293;3025.60226654517;786.993081970649;3025.60226654517;793.500972319437;3619.90884989616;11072.32;3614.2069165979;10922.59;3619.90884989616;10996.51;
;2492;3026.55263333931;6.46781992871172;3026.55263333931;0.01422203;3026.55263333931;-0.00210892389558484;3026.55263333931;-0.01364014;3026.55263328692;790.255431628402;144.875916580204;194.751052856445;3026.55263328692;787.021521664046;3026.55263328692;793.489341592758;3620.8586832555;11072.28;3615.15854996047;10922.09;3620.8586832555;10996.395;
;2493;3027.49986667419;6.47886134612452;3027.49986667419;0.01416109;3027.49986667419;-0.00209266864587403;3027.49986667419;-0.01355811;3027.49986657989;790.271479184029;144.934016695479;194.804672241211;3027.49986657989;787.032048510966;3027.49986657989;793.510909857091;3621.81223325548;11072.06;3616.10809992766;10921.47;3621.81223325548;10996.105;
;2494;3028.4481499996;6.49766637839196;3028.4481499996;0.01407638;3028.4481499996;-0.00207494494405492;3028.4481499996;-0.0134823;3028.44814992626;790.237359405259;144.991299889516;194.75016784668;3028.44814992626;786.988526216063;3028.44814992626;793.486192594455;3622.76151667815;11071.69;3617.05976654543;10920.84;3622.76151667815;10995.7;
;2495;3029.39761667163;6.48464329701972;3029.39761667163;0.01398591;3029.39761667163;-0.00206285209336771;3029.39761667163;-0.01337686;3029.39761666115;790.242391044765;145.049116612645;194.738708496094;3029.39761666115;787.000069396255;3029.39761666115;793.484712693275;3623.71323327301;11071.43;3618.00908323377;10920.25;3623.71323327301;10995.4;
;2496;3030.34559999825;6.505975808843;3030.34559999825;0.0138771;3030.34559999825;-0.00204174752416768;3030.34559999825;-0.01328356;3030.34559990396;790.235689089093;145.107466561021;194.72282409668;3030.34559990396;786.982701184672;3030.34559990396;793.488676993515;3624.66284990776;11070.14;3618.95761655993;10920.49;3624.66284990776;10994.04;
;2497;3031.29336667364;6.48424361331479;3031.29336667364;0.01380204;3031.29336667364;-0.00203630844049212;3031.29336667364;-0.01320392;3031.29336657934;790.257162172689;145.165816656081;194.772689819336;3031.29336657934;787.015040366031;3031.29336657934;793.499283979346;3625.61109998846;11068.98;3619.90884989616;10920.7;3625.61109998846;10992.91;
;2498;3032.24373333156;6.48520504049452;3032.24373333156;0.01376325;3032.24373333156;-0.00202887339996835;3032.24373333156;-0.01315766;3032.24373332108;790.238514640573;145.224166614935;194.765975952148;3032.24373332108;786.995912120325;3032.24373332108;793.48111716082;3626.56246665982;11068.84;3620.8586832555;10920.51;3626.56246665982;10992.75;
;2499;3033.19275000016;6.48954175472852;3033.19275000016;0.01365753;3033.19275000016;-0.00201636887388321;3033.19275000016;-0.01308531;3033.19274990587;790.238922879651;145.28225001879;194.725479125977;3033.19274990587;786.994152002287;3033.19274990587;793.483693757016;3627.51064992626;11068.84;3621.81223325548;10920.15;3627.51064992626;10992.65;
;2500;3034.14235000731;6.45983245654202;3034.14235000731;0.01362785;3034.14235000731;-0.00201719473185461;3034.14235000731;-0.01303074;3034.14234998636;790.235237033203;145.338733296376;194.748046875;3034.14234998636;787.005320804932;3034.14234998636;793.465153261474;3628.46044987324;11068.9;3622.76151667815;10919.71;3628.46044987324;10992.675;
;2501;3035.09178334032;6.49767852178798;3035.09178334032;0.01352333;3035.09178334032;-0.0019936797360106;3035.09178334032;-0.01295429;3035.09178331937;790.276054924758;145.395766657311;194.756530761719;3035.09178331937;787.027215663864;3035.09178331937;793.524894185652;3629.40989990719;11068.92;3623.71323327301;10919.37;3629.40989990719;10992.67;
;2502;3036.04015000281;6.48341585619619;3036.04015000281;0.01345583;3036.04015000281;-0.0019872672501312;3036.04015000281;-0.01288428;3036.04014988756;790.255790705423;145.453566679498;194.725601196289;3036.04014988756;787.014082777324;3036.04014988756;793.497498633521;3630.35971656558;11068.27;3624.66284990776;10917.94;3630.35971656558;10992.065;
;2503;3036.99025000096;6.48956855679387;3036.99025000096;0.01342275;3036.99025000096;-0.00197982961233213;3036.99025000096;-0.01284824;3036.9902499381;790.270580441855;145.512433298863;194.691818237305;3036.9902499381;787.025796163458;3036.9902499381;793.515364720252;3631.3111166493;11068.49;3625.61109998846;10916.84;3631.3111166493;10992.27;
;2504;3037.93743333779;6.51288489511353;3037.93743333779;0.01337769;3037.93743333779;-0.00196031869219415;3037.93743333779;-0.01276733;3037.93743326445;790.286191793192;145.57023332105;194.77717590332;3037.93743326445;787.029749345635;3037.93743326445;793.542634240749;3632.26091659628;11068.89;3626.56246665982;10916.66;3632.26091659628;10992.575;
;2505;3038.88523334172;6.46979033322634;3038.88523334172;0.01329444;3038.88523334172;-0.00196408528646448;3038.88523334172;-0.01270722;3038.88523335219;790.284492322659;145.626983279362;194.782363891602;3038.88523335219;787.049597156046;3038.88523335219;793.519387489272;3633.23126664385;11068.96;3627.51064992626;10916.46;3633.23126664385;10992.56;
;2506;3039.83340000152;6.49276277060835;3039.83340000152;0.01320952;3039.83340000152;-0.00194419701535118;3039.83340000152;-0.01262321;3039.83339990722;790.243310493228;145.685099959373;194.768142700195;3039.83339990722;786.996929107924;3039.83339990722;793.489691878533;3634.18291656068;11069.76;3628.46044987324;10916.45;3634.18291656068;10993.29;
;2507;3040.78306666575;6.49950910990663;3040.78306666575;0.01316332;3040.78306666575;-0.00193630623285345;3040.78306666575;-0.01258504;3040.78306665528;790.238826195965;145.741833216744;194.779006958008;3040.78306665528;786.989071641011;3040.78306665528;793.488580750918;3635.13649997301;11070.67;3629.40989990719;10916.42;3635.13649997301;10994.175;
;2508;3041.73155000433;6.48732989088717;3041.73155000433;0.01307621;3041.73155000433;-0.00192783012585316;3041.73155000433;-0.01250647;3041.73155002529;790.237443353601;145.799916631076;194.759002685547;3041.73155002529;786.993778408158;3041.73155002529;793.481108299045;3636.08769989689;11072.18;3630.35971656558;10915.86;3636.08769989689;10995.705;
;2509;3042.68086667173;6.4995850369537;3042.68086667173;0.01303045;3042.68086667173;-0.00191464684733667;3042.68086667173;-0.01244441;3042.68086656695;790.202177784229;145.856416609604;194.777893066406;3042.68086656695;786.952385265752;3042.68086656695;793.451970302706;3637.03723329934;11073.92;3631.3111166493;10916.05;3637.03723329934;10997.375;
;2510;3043.6303666723;6.48592064533136;3043.6303666723;0.01297414;3043.6303666723;-0.00191311159641332;3043.6303666723;-0.01240829;3043.63036656752;790.204856432915;145.913416568656;194.748413085938;3043.63036656752;786.961896110249;3043.63036656752;793.447816755581;3637.98729993752;11074.29;3632.26091659628;10916.26;3637.98729993752;10997.64;
;2511;3044.57841666648;6.47401425304508;3044.57841666648;0.01297616;3044.57841666648;-0.0019116315652501;3044.57841666648;-0.01237593;3044.57841662457;790.205365356074;145.971749952296;194.753875732422;3044.57841662457;786.968358229551;3044.57841662457;793.442372482596;3638.93696654937;11073.21;3633.23126664385;10916.16;3638.93696654937;10996.375;
;2512;3045.52803333267;6.49212192368248;3045.52803333267;0.01286947;3045.52803333267;-0.0018952755577672;3045.52803333267;-0.01230436;3045.5280332698;790.196214514223;146.029833219945;194.752014160156;3045.5280332698;786.950153552381;3045.5280332698;793.442275476064;3639.88890000503;11072.53;3634.18291656068;10916.82;3639.88890000503;10995.64;
;2513;3046.47606666782;6.48447208376786;3046.47606666782;0.01284005;3046.47606666782;-0.00189043916631022;3046.47606666782;-0.0122585;3046.47606662591;790.19127614807;146.086316644214;194.713882446289;3046.47606662591;786.949040106186;3046.47606662591;793.433512189954;3640.83813331439;11072.48;3635.13649997301;10917.68;3640.83813331439;10995.625;
;2514;3047.42645000573;6.50825733076636;3047.42645000573;0.01281012;3047.42645000573;-0.00187803268660257;3047.42645000573;-0.01222272;3047.42644992191;790.159100649061;146.144399911864;194.769088745117;3047.42644992191;786.904971983678;3047.42644992191;793.413229314444;3641.78791656042;11072.58;3636.08769989689;10919.23;3641.78791656042;10995.655;
;2515;3048.37575000362;6.52644913140045;3048.37575000362;0.01277315;3048.37575000362;-0.00187131773405538;3048.37575000362;-0.01221306;3048.37574990932;790.198411660679;146.202733295504;194.742294311523;3048.37574990932;786.935187094979;3048.37574990932;793.461636226379;3642.7378165978;11073.79;3637.03723329934;10920.83;3642.7378165978;10996.82;
;2516;3049.32728333864;6.48134450097155;3049.32728333864;0.01272712;3049.32728333864;-0.00187316073049043;3049.32728333864;-0.0121406;3049.32728332817;790.186303741143;146.2610999553;194.758697509766;3049.32728332817;786.945631490658;3049.32728332817;793.426975991629;3643.68764995714;11074.03;3637.98729993752;10920.99;3643.68764995714;10996.95;
;2517;3050.27723333216;6.50568495759421;3050.27723333216;0.01268966;3050.27723333216;-0.00186101234211581;3050.27723333216;-0.01210716;3050.27723333216;790.197929301047;146.319733295823;194.712524414062;3050.27723333216;786.94508682225;3050.27723333216;793.450771779844;3644.63698334643;11074.62;3638.93696654937;10919.54;3644.63698334643;10997.55;
;2518;3051.22896666988;6.47758007322011;3051.22896666988;0.01265807;3051.22896666988;-0.00186422087623797;3051.22896666988;-0.01207564;3051.22896662797;790.22157472549;146.380500008818;194.733795166016;3051.22896662797;786.982784688879;3051.22896662797;793.4603647621;3645.58709995123;11076.05;3639.88890000503;10918.75;3645.58709995123;10998.965;
;2519;3052.1785166685;6.49720753395718;3052.1785166685;0.01264462;3052.1785166685;-0.00185790125017724;3052.1785166685;-0.01207117;3052.17851659516;790.236104876666;146.438049894059;194.767562866211;3052.17851659516;786.987501109688;3052.17851659516;793.484708643645;3646.53853330063;11075.86;3640.83813331439;10918.77;3646.53853330063;10998.635;
;2520;3053.12791667297;6.52190980207513;3053.12791667297;0.01263685;3053.12791667297;-0.00184679187010033;3053.12791667297;-0.01204461;3053.12791666249;790.251047589888;146.496666680323;194.733413696289;3053.12791666249;786.99009268885;3053.12791666249;793.512002490926;3647.48998335097;11074.63;3641.78791656042;10918.73;3647.48998335097;10997.33;
;2521;3054.07563333982;6.46639787640652;3054.07563333982;0.01261868;3054.07563333982;-0.001860935598149;3054.07563333982;-0.01203355;3054.07563322457;790.273737785022;146.554733236553;194.791152954102;3054.07563322457;787.040538846819;3054.07563322457;793.506936723226;3648.44008325483;11072.95;3642.7378165978;10919.85;3648.44008325483;10995.58;
;2522;3055.02393333474;6.47435020278158;3055.02393333474;0.01259002;3055.02393333474;-0.00185333193666985;3055.02393333474;-0.01199912;3055.02393327188;790.266175739051;146.611483352026;194.683990478516;3055.02393327188;787.02900063766;3055.02393327188;793.503350840442;3649.38789989683;11071.15;3643.68764995714;10919.87;3649.38789989683;10993.86;
;2523;3055.97365000751;6.46843103675758;3055.97365000751;0.0125513;3055.97365000751;-0.00184824726924704;3055.97365000751;-0.01195526;3055.97364998655;790.272362059293;146.669583320618;194.705139160156;3055.97364998655;787.038146540914;3055.97364998655;793.506577577671;3650.33934993669;11070.29;3644.63698334643;10920.48;3650.33934993669;10992.955;
;2524;3056.92331667175;6.48724376467237;3056.92331667175;0.01253611;3056.92331667175;-0.00184099602747133;3056.92331667175;-0.01194299;3056.9233165984;790.234463288452;146.727916568052;194.713882446289;3056.9233165984;786.990841406116;3056.9233165984;793.478085170788;3651.28896658192;11070.4;3645.58709995123;10921.88;3651.28896658192;10992.98;
;2525;3057.87528334069;6.48340350564274;3057.87528334069;0.01247812;3057.87528334069;-0.00183690556813791;3057.87528334069;-0.0119094;3057.87528331974;790.217110150777;146.784666673047;194.731262207031;3057.87528331974;786.975408397955;3057.87528331974;793.458811903598;3652.23694997141;11070.48;3646.53853330063;10921.41;3652.23694997141;10992.975;
;2526;3058.82473333273;6.51879084288885;3058.82473333273;0.01247623;3058.82473333273;-0.00182368023250331;3058.82473333273;-0.01188819;3058.82473334321;790.197567792479;146.844866591273;194.755874633789;3058.82473334321;786.938172371034;3058.82473334321;793.456963213923;3653.18674992886;11070.34;3647.48998335097;10920.03;3653.18674992886;10992.775;
;2527;3059.7721666703;6.48734913958049;3059.7721666703;0.01244185;3059.7721666703;-0.00182950843936966;3059.7721666703;-0.01186866;3059.77216665982;790.183505060295;146.903216550127;194.784118652344;3059.77216665982;786.939830490505;3059.77216665982;793.427179630085;3654.13898333092;11070.02;3648.44008325483;10918.21;3654.13898333092;10992.435;
;2528;3060.72224999894;6.54707872562278;3060.72224999894;0.01244806;3060.72224999894;-0.00181278406712164;3060.72224999894;-0.01186844;3060.72225000942;790.174932376281;146.96128325304;194.682601928711;3060.72225000942;786.901393013469;3060.72225000942;793.448471739092;3655.09201665991;11069.54;3649.38789989683;10916.57;3655.09201665991;10991.87;
;2529;3061.6721666744;6.49869195431734;3061.6721666744;0.01241136;3061.6721666744;-0.00182204358711504;3061.6721666744;-0.0118409;3061.67216660106;790.187785860822;147.019616647158;194.719940185547;3061.67216660106;786.938439883663;3061.67216660106;793.43713183798;3656.04178335168;11069.39;3650.33934993669;10915.62;3656.04178335168;10991.68;
;2530;3062.6233500021;6.47795231931377;3062.6233500021;0.01240277;3062.6233500021;-0.00182498718997246;3062.6233500021;-0.01182218;3062.6233499602;790.17538355805;147.078216575319;194.685668945313;3062.6233499602;786.936407398393;3062.6233499602;793.414359717706;3656.99079993647;11068.93;3651.28896658192;10915.56;3656.99079993647;10991.06;
;2531;3063.57325000805;6.47131121524433;3063.57325000805;0.01238569;3063.57325000805;-0.00182258272051821;3063.57325000805;-0.0117945;3063.57324998709;790.173541177251;147.136033298448;194.71044921875;3063.57324998709;786.937885569629;3063.57324998709;793.409196784873;3657.9389833496;11067.62;3652.23694997141;10915.47;3657.9389833496;10989.8;
;2532;3064.52496666578;6.47549278687393;3064.52496666578;0.01241174;3064.52496666578;-0.00182633204749646;3064.52496666578;-0.0118264;3064.52496658196;790.159731941328;147.19308322412;194.70849609375;3064.52496658196;786.921985547891;3064.52496658196;793.397478334765;3658.88889994123;11067.41;3653.18674992886;10915.21;3658.88889994123;10989.61;
;2533;3065.47486667172;6.54293908299167;3065.47486667172;0.01239881;3065.47486667172;-0.001806657505146;3065.47486667172;-0.01182085;3065.47486660886;790.168496263181;147.25141660776;194.757690429687;3065.47486660886;786.897026721685;3065.47486660886;793.439965804677;3659.83881667955;11068.23;3654.13898333092;10914.85;3659.83881667955;10990.305;
;2534;3066.42238333588;6.47285880084792;3066.42238333588;0.01238414;3066.42238333588;-0.0018248876367352;3066.42238333588;-0.01181224;3066.42238330445;790.183889310888;147.312183320755;194.724578857422;3066.42238330445;786.947459910464;3066.42238330445;793.420318711311;3660.78996662633;11069.01;3655.09201665991;10914.2;3660.78996662633;10991;
;2535;3067.37205000012;6.51932306515232;3067.37205000012;0.0123721;3067.37205000012;-0.00180944093153702;3067.37205000012;-0.01179633;3067.37204990583;790.163510409532;147.369466661476;194.679809570313;3067.37204990583;786.903848876956;3067.37204990583;793.423171942108;3661.73961667344;11070.19;3656.04178335168;10913.97;3661.73961667344;10992.24;
;2536;3068.32198333461;6.52465559470511;3068.32198333461;0.01234548;3068.32198333461;-0.00180423622812417;3068.32198333461;-0.01177202;3068.32198334509;790.17328561863;147.42646661005;194.757278442383;3068.32198334509;786.910957821277;3068.32198334509;793.435613415982;3662.6897165773;11072.1;3656.99079993647;10913.19;3662.6897165773;10993.945;
;2537;3069.26980000804;6.48695126238761;3069.26980000804;0.01235824;3069.26980000804;-0.00181734678173933;3069.26980000804;-0.01178904;3069.26979998709;790.197392868548;147.486399983754;194.668395996094;3069.26979998709;786.953917237355;3069.26979998709;793.440868499742;3663.63899999997;11071.76;3657.9389833496;10911.98;3663.63899999997;10993.505;
;2538;3070.21791666979;6.48002922219382;3070.21791666979;0.01233913;3070.21791666979;-0.00181966771995636;3070.21791666979;-0.0117915;3070.21791657549;790.197544513815;147.544749942608;194.691177368164;3070.21791657549;786.957529902718;3070.21791657549;793.437559124912;3664.58694998757;11071.33;3658.88889994123;10911.81;3664.58694998757;10993.12;
;2539;3071.16588333738;6.49528960605028;3071.16588333738;0.01237421;3071.16588333738;-0.00181754174425161;3071.16588333738;-0.01180546;3071.16588326404;790.181806010091;147.602816645522;194.775924682617;3071.16588326404;786.934161207066;3071.16588326404;793.429450813116;3665.53710000473;11072.26;3659.83881667955;10912.38;3665.53710000473;10993.735;
;2540;3072.11399999913;6.49995347061872;3072.11399999913;0.01233572;3072.11399999913;-0.00181195450909573;3072.11399999913;-0.01177762;3072.11399999913;790.202527482899;147.66141658416;194.783432006836;3072.11399999913;786.95255074759;3072.11399999913;793.452504218209;3666.48824995151;11072.89;3660.78996662633;10912.99;3666.48824995151;10994.39;
;2541;3073.06363333482;6.49901963530533;3073.06363333482;0.01236725;3073.06363333482;-0.00181523532194187;3073.06363333482;-0.01179725;3073.0636333453;790.163258520825;147.719516552752;194.783737182617;3073.0636333453;786.913748703172;3073.0636333453;793.412768338478;3667.44031661656;11075.79;3661.73961667344;10914.29;3667.44031661656;10997.275;
;2542;3074.01133333216;6.47391995717442;3074.01133333216;0.01236892;3074.01133333216;-0.00182172626137124;3074.01133333216;-0.01179371;3074.01133335312;790.161615079236;147.778133328538;194.769638061523;3074.01133335312;786.924655100649;3074.01133335312;793.398575057824;3668.38956662687;11079.26;3662.6897165773;10915.79;3668.38956662687;11000.61;
;2543;3074.96115000104;6.52278374218804;3074.96115000104;0.01237372;3074.96115000104;-0.00180653850652532;3074.96115000104;-0.01178366;3074.96115000104;790.141424182244;147.836499988334;194.760147094727;3074.96115000104;786.88003231115;3074.96115000104;793.402816053338;3669.33944995282;11082.22;3663.63899999997;10915.25;3669.33944995282;11003.485;
;2544;3075.90921667521;6.46031032624251;3075.90921667521;0.01239332;3075.90921667521;-0.00182785336983466;3075.90921667521;-0.0118085;3075.9092166333;790.1376264076;147.895116627915;194.750534057617;3075.9092166333;786.907471244479;3075.9092166333;793.367781570721;3670.29248328181;11082.39;3664.58694998757;10914.91;3670.29248328181;11003.525;
;2545;3076.85886666994;6.52488656797379;3076.85886666994;0.01244734;3076.85886666994;-0.00181684231235322;3076.85886666994;-0.01185469;3076.85886668041;790.150980045315;147.952949905302;194.755996704102;3076.85886668041;786.888536761328;3076.85886668041;793.413423329302;3671.24286657781;11081;3665.53710000473;10915.21;3671.24286657781;11001.975;
;2546;3077.80858333223;6.490715172249;3077.80858333223;0.01243016;3077.80858333223;-0.00182475115386956;3077.80858333223;-0.01184394;3077.80858324841;790.162437019855;148.011833236087;194.766998291016;3077.80858324841;786.91707943373;3077.80858324841;793.407794605979;3672.19246665831;11078.49;3666.48824995151;10915.89;3672.19246665831;10999.395;
;2547;3078.75658333884;6.53702422260528;3078.75658333884;0.01235614;3078.75658333884;-0.00180376721861078;3078.75658333884;-0.01179127;3078.75658334931;790.172463019422;148.069899939001;194.775466918945;3078.75658334931;786.903950908119;3078.75658334931;793.440975130724;3673.1438498944;11075.97;3667.44031661656;10918.76;3673.1438498944;10996.855;
;2548;3079.70640000771;6.49658493851484;3079.70640000771;0.01241864;3079.70640000771;-0.00182200342364891;3079.70640000771;-0.0118368;3079.70640000771;790.180226772178;148.127983353334;194.721740722656;3079.70640000771;786.931934302921;3079.70640000771;793.428519241436;3674.0937499213;11074.08;3668.38956662687;10921.96;3674.0937499213;10994.925;
;2549;3080.65576667315;6.49519686802728;3080.65576667315;0.01240955;3080.65576667315;-0.00182144902462259;3080.65576667315;-0.01183067;3080.65576666268;790.182022331857;148.18633330171;194.773147583008;3080.65576666268;786.934423897843;3080.65576666268;793.42962076587;3675.04178328789;11072.91;3669.33944995282;10924.75;3675.04178328789;10993.74;
;2550;3081.60355000757;6.49682638560739;3081.60355000757;0.01240702;3081.60355000757;-0.00181846940318007;3081.60355000757;-0.01181428;3081.60354989232;790.197331980607;148.245216632495;194.747222900391;3081.60354989232;786.948918787803;3081.60354989232;793.445745173411;3675.99350001896;11072.43;3670.29248328181;10924.66;3675.99350001896;10993.235;
;2551;3082.5535166706;6.5078491909436;3082.5535166706;0.01242012;3082.5535166706;-0.00181913865128818;3082.5535166706;-0.01183868;3082.55351659725;790.177889593673;148.303049909882;194.789840698242;3082.55351659725;786.923964998201;3082.55351659725;793.431814189145;3676.94278330542;11073.15;3671.24286657781;10922.95;3676.94278330542;10993.96;
;2552;3083.50119999843;6.46583566594188;3083.50119999843;0.01245486;3083.50119999843;-0.00183303143048154;3083.50119999843;-0.01185208;3083.50119989365;790.188298766823;148.361933240667;194.697158813477;3083.50119989365;786.955380933852;3083.50119989365;793.421216599794;3677.89453330217;11073.27;3672.19246665831;10920.3;3677.89453330217;10994.03;
;2553;3084.45113333291;6.50526561484958;3084.45113333291;0.01244944;3084.45113333291;-0.00182198248338151;3084.45113333291;-0.01185248;3084.45113333291;790.177623696876;148.419483272592;194.757797241211;3084.45113333291;786.924990889451;3084.45113333291;793.430256504301;3678.84429998347;11073.51;3673.1438498944;10917.74;3678.84429998347;10994.33;
;2554;3085.40049999836;6.47081759599575;3085.40049999836;0.01247112;3085.40049999836;-0.00183515449536831;3085.40049999836;-0.01187495;3085.40049998788;790.189136442767;148.476216676645;194.726791381836;3085.40049998788;786.953727644769;3085.40049998788;793.424545240765;3679.79438333306;11073;3674.0937499213;10915.77;3679.79438333306;10993.64;
;2555;3086.3488333323;6.51048928712589;3086.3488333323;0.01244497;3086.3488333323;-0.00182293672204771;3086.3488333323;-0.01186821;3086.34883330087;790.195391632504;148.534850017168;194.754425048828;3086.34883330087;786.940146988941;3086.34883330087;793.450636276067;3680.74561665882;11071.64;3675.04178328789;10914.57;3680.74561665882;10992.33;
;2556;3087.29676667135;6.53795833356844;3087.29676667135;0.01246581;3087.29676667135;-0.00181750011146283;3087.29676667135;-0.01188274;3087.29676657706;790.167085597389;148.594766543247;194.72509765625;3087.29676657706;786.898106430605;3087.29676657706;793.436064764173;3681.69726657565;11070.94;3675.99350001896;10914.04;3681.69726657565;10991.61;
;2557;3088.24476666749;6.49686633081058;3088.24476666749;0.01250563;3088.24476666749;-0.0018327404926791;3088.24476666749;-0.01190707;3088.24476667796;790.178043354475;148.653399894247;194.722869873047;3088.24476667796;786.92961018907;3088.24476667796;793.426476519881;3682.64868322411;11070.46;3676.94278330542;10914.77;3682.64868322411;10991.2;
;2558;3089.19401666732;6.44866061223718;3089.19401666732;0.0124952;3089.19401666732;-0.00184770772048218;3089.19401666732;-0.01191524;3089.19401655206;790.147838196043;148.71146659716;194.740097045898;3089.19401655206;786.923507889925;3089.19401655206;793.372168502162;3683.60010000877;11070.42;3677.89453330217;10914.79;3683.60010000877;10991.08;
;2559;3090.14418333303;6.49889942530274;3090.14418333303;0.01247806;3090.14418333303;-0.00183353814549068;3090.14418333303;-0.01191598;3090.14418327017;790.176735786148;148.769550001016;194.697860717773;3090.14418327017;786.927286073497;3090.14418327017;793.426185498799;3684.55126665649;11071.29;3678.84429998347;10915.15;3684.55126665649;10991.95;
;2560;3091.09354999848;6.51417420638927;3091.09354999848;0.01249163;3091.09354999848;-0.00182923723291166;3091.09354999848;-0.01191597;3091.09354992514;790.154157989251;148.828183352016;194.750930786133;3091.09354992514;786.897070886056;3091.09354992514;793.411245092446;3685.50486663356;11072.17;3679.79438333306;10914.28;3685.50486663356;10992.845;
